Probe_ID	circRNA	Alias	GeneSymbol	Control_AvExp	Clone1_AvExp	Clone1_FC	Clone1_pvalue	Clone1_FDR	Control_AvExp.1	Clone9_AvExp	Clone9_FC	Clone9_pvalue	Clone9_FDR	Control_1	Control_2	Control_3	Clone1_1	Clone1_2	Clone1_3	Clone9_1	Clone9_2	Clone9_3
ASCRP3009687	hsa_circRNA_103955	hsa_circ_0074137	ETF1	5.66845185533333	5.557142291	-1.08020831920352	0.624877813163401	0.786498042187217	5.66845185533333	5.596971598	-1.05079428367096	0.662454143930073	0.836058088517102	5.417568056	5.743473616	5.844313894	5.688502346	5.37855622	5.604368307	5.520580131	5.393001172	5.877333491
ASCRP3009688	hsa_circRNA_010575	hsa_circ_0010575	HSPG2	12.9499267666667	10.6008499566667	-5.09498115411674	0.0678328117805257	0.324115937582071	12.9499267666667	12.1752886433333	-1.71076088090461	0.0626032339643832	0.482824360029046	12.33591568	13.2752807	13.23858392	11.27697227	10.26890031	10.25667729	11.84742056	12.10691097	12.5715344
ASCRP3009690	hsa_circRNA_103051	hsa_circ_0060193	C20orf24	5.9060865	5.29935752133333	-1.52280264267034	0.064437233605963	0.321411685569637	5.9060865	5.51421485733333	-1.31209451166285	0.0522882996149109	0.474683282898869	5.925324442	5.948621164	5.844313894	5.626780665	5.101491594	5.169800305	5.612270361	5.370849138	5.559525073
ASCRP3009691	hsa_circRNA_103291	hsa_circ_0006673	TSEN2	6.811386279	6.39801910833333	-1.33179051520623	0.0144874068806767	0.242017779283403	6.811386279	6.53058698966667	-1.21486776527465	0.117911899648142	0.516110321707414	6.858202901	6.80285952	6.773096416	6.459438049	6.46839522	6.266224056	6.617922474	6.321518192	6.652320303
ASCRP3009692	hsa_circRNA_001999	hsa_circ_0001999	G3BP1	5.860589507	5.330939627	-1.44357881852935	0.086309408465778	0.345273021074455	5.860589507	5.609562747	-1.19005376995539	0.106296454301015	0.507156236975554	5.665801863	5.982876924	5.933089734	5.469252327	5.280656004	5.24291055	5.385176901	5.594449432	5.849061908
ASCRP3009693	hsa_circRNA_103124	hsa_circ_0001187	DOPEY2	7.798202568	7.68832017766667	-1.07914026053163	0.22271806683085	0.484850490916515	7.798202568	7.67936382766667	-1.08586047565617	0.122381077238557	0.517180196745016	7.647564321	7.764785209	7.982258174	7.614794681	7.70240547	7.747760382	7.464093308	7.621809063	7.952189112
ASCRP3009694	hsa_circRNA_000985	hsa_circ_0000985	ZNF512	5.48770365833333	5.475747234	-1.00832199872359	0.868147952671538	0.932465827192447	5.48770365833333	5.53088371266667	1.03038254161663	0.505369831444153	0.751833393960969	5.477125613	5.517720223	5.468265139	5.5921856	5.446744399	5.388311703	5.625895623	5.491594199	5.475161316
ASCRP3009695	hsa_circRNA_400031	hsa_circ_0092278	MINK1	11.6533345266667	11.904167	1.18989351709133	0.691906387153124	0.832179331422213	11.6533345266667	11.35451486	-1.23013757096852	0.276523244688524	0.609895189925072	12.15460824	11.37407802	11.43131732	11.33120725	12.34746292	12.03383083	11.5724291	10.96847286	11.52264262
ASCRP3009696	hsa_circRNA_405508	NA	APRT	6.50004564433333	5.81253299366667	-1.61050445403681	0.150154140713004	0.416969153909456	6.50004564433333	6.37785629833333	-1.08838527703786	0.688892059828928	0.849964571035768	6.231984557	6.858202901	6.409949475	5.988396353	5.595353972	5.853848656	6.583143106	6.296987773	6.253438016
ASCRP3009697	hsa_circRNA_100312	hsa_circ_0000119	MAN1A2	6.730362538	6.268809715	-1.37702315884983	0.408534802265628	0.63271016915964	6.730362538	5.98962608366667	-1.67102863324116	0.0691832471828882	0.490811933828102	6.506368406	7.107744877	6.576974331	6.912194911	6.040385578	5.853848656	5.854226568	5.974853842	6.139797841
ASCRP3009698	hsa_circRNA_104690	hsa_circ_0008934	ASAP1	7.41787109333333	7.312417616	-1.07583250001821	0.665561522940167	0.81336219680952	7.41787109333333	7.13893649866667	-1.21329855347808	0.236575288472715	0.586426094982281	7.592651363	7.181966675	7.478995242	7.639370268	7.339672301	6.958210279	7.042786895	7.207277562	7.166745039
ASCRP3009699	hsa_circRNA_104689	hsa_circ_0001824	ASAP1	6.64011644566667	6.053388117	-1.50183709204406	0.134569022373654	0.403209600121445	6.64011644566667	6.38709108466667	-1.19170352323371	0.0417633430067263	0.473751592106166	6.432228655	6.725795236	6.762325446	6.287318975	5.754852952	6.117992424	6.284657741	6.434631351	6.441984162
ASCRP3009701	hsa_circRNA_001569	hsa_circ_0001569	IRF4	5.99735209866667	6.18768850233333	1.14102974703311	0.497634821924379	0.693156686002313	5.99735209866667	6.117403396	1.08677350381199	0.496917331420829	0.747435079524605	6.184396891	5.908811644	5.898847761	5.915707945	6.274295266	6.373062296	6.016119955	6.211093245	6.124996988
ASCRP3009702	hsa_circRNA_064155	hsa_circ_0064155	OGG1	6.07384306933333	6.10126342866667	1.01918811510275	0.836891601591173	0.915184773606895	6.07384306933333	6.17411727166667	1.07197718591908	0.69462569851063	0.852725583840993	6.164530299	6.072394894	5.984604015	5.960130199	6.246688984	6.096971103	6.038008586	5.95731852	6.527024709
ASCRP3009703	hsa_circRNA_405111	NA	PGAM5	13.5732114833333	14.4954546366667	1.89505950959915	0.224877960652654	0.485320562284439	13.5732114833333	13.51165414	-1.04359167700366	0.732539863973347	0.873443902332635	13.5400477	13.62699184	13.55259491	13.42073226	14.88557522	15.18005643	13.7740433	13.50853989	13.25237923
ASCRP3009705	hsa_circRNA_102941	hsa_circ_0001110	PSMD1	5.949286911	5.575779888	-1.29549821077551	0.406371851169863	0.630434388480128	5.949286911	5.567501316	-1.30295349755458	0.479427598656609	0.736382378867603	5.605266651	6.684924189	5.557669893	5.5921856	5.595353972	5.539800092	5.385176901	5.468265139	5.849061908
ASCRP3009706	hsa_circRNA_104225	hsa_circ_0078292	MTHFD1L	5.599374946	5.42450353766667	-1.12886378136144	0.177412004095979	0.4430242209593	5.599374946	5.482126917	-1.0846638688798	0.374964432099172	0.669937367513573	5.477125613	5.78684871	5.534150515	5.346879625	5.446744399	5.479886589	5.418590539	5.468265139	5.559525073
ASCRP3009707	hsa_circRNA_001803	hsa_circ_0001803	LYN	5.683902233	5.38630242533333	-1.22909787781385	0.0307117140951309	0.267305484816585	5.683902233	5.48887592933333	-1.14474503175744	0.339153875086614	0.646692272663688	5.692581754	5.847923808	5.511201137	5.469252327	5.446744399	5.24291055	5.520580131	5.370849138	5.575198519
ASCRP3009709	hsa_circRNA_007773	hsa_circ_0007773	FAM114A2	6.736196442	6.54108295066667	-1.14481421523792	0.170450579416337	0.435854765260177	6.736196442	6.65041436166667	-1.06126289265504	0.637970670925508	0.822174063693064	6.699798447	6.684924189	6.82386669	6.675185156	6.46839522	6.479668476	6.509892623	6.906247663	6.535102799
ASCRP3009710	hsa_circRNA_008327	hsa_circ_0008327	NOP58	5.47328923366667	5.33582659133333	-1.09996882991911	0.747585107245945	0.863319669948951	5.47328923366667	5.47143759866667	-1.00128427956127	0.987424660988977	0.994226012722896	5.269576975	5.365026595	5.785264131	5.469252327	5.634561648	4.903665799	5.370849138	5.468265139	5.575198519
ASCRP3009711	hsa_circRNA_402313	NA	POLR1A	5.88928862066667	5.38918398866667	-1.41431613246258	0.03987736129692	0.285801514309642	5.88928862066667	5.91469944533333	1.01776947287078	0.874879402362215	0.943852092973036	5.925324442	5.827557851	5.914983569	5.572444961	5.37855622	5.216550785	5.854226568	5.669027607	6.220844161
ASCRP3009712	hsa_circRNA_404517	NA	MAGOH	6.031561796	5.73562348233333	-1.22768318987342	0.384296299081699	0.613177267398223	6.031561796	5.66948266933333	-1.28527682837661	0.123842719691525	0.520228157595209	5.726119144	6.253724509	6.114841735	5.915707945	5.519150885	5.772011617	5.642897631	5.717570998	5.647979379
ASCRP3009713	hsa_circRNA_000180	hsa_circ_0000180	DTL	5.67964703166667	6.14683007033333	1.3824075852352	0.024152469008703	0.260834668204582	5.67964703166667	6.09061310233333	1.32957583882054	0.0241831144317018	0.473751592106166	5.635661244	5.869129336	5.534150515	6.194976766	6.190045224	6.055468221	6.132805835	6.321518192	5.81751528
ASCRP3009714	hsa_circRNA_401771	NA	UTP6	5.59425996	5.54179632366667	-1.03703431734408	0.702493900867756	0.838002919516823	5.59425996	5.61483246633333	1.01436193034444	0.921306746343162	0.9644437448919	5.417568056	5.807541931	5.557669893	5.346879625	5.558597781	5.719911565	5.418590539	5.519150885	5.906755975
ASCRP3009717	hsa_circRNA_101135	hsa_circ_0028098	UNG	5.95706938633333	6.64297020533333	1.60870614431185	0.0404908972092356	0.285801514309642	5.95706938633333	5.988082394	1.02172929481651	0.32346170839433	0.636010413871869	5.726119144	5.948621164	6.196467851	6.258203999	6.918967533	6.751739084	5.731740596	5.95731852	6.275188066
ASCRP3009718	hsa_circRNA_104246	hsa_circ_0002987	TULP4	6.1535581	5.46559586233333	-1.61100641368654	0.0552831508726854	0.311310009941399	6.1535581	5.42357898233333	-1.65861508378056	0.0260734242485681	0.473751592106166	6.024757464	6.182192327	6.253724509	5.626780665	5.199400591	5.570606331	5.535093649	5.324548843	5.411094455
ASCRP3009720	hsa_circRNA_085918	hsa_circ_0085918	PLEC	6.812809938	5.95205126066667	-1.81599304501844	0.0880174767139016	0.348179338162642	6.812809938	6.56435744766667	-1.18793219355293	0.220370907530757	0.579336785571006	6.715353622	6.837958659	6.885117533	6.002205231	5.446744399	6.407204152	6.426394978	6.367866192	6.898811173
ASCRP3009723	hsa_circRNA_004884	hsa_circ_0004884	POC1A	6.52423651	8.05245928766667	2.88430309601784	0.178489439107709	0.443240827538318	6.52423651	6.93064439666667	1.32538168326866	0.155458322317505	0.538575405724175	6.827373337	6.361588506	6.383747687	6.858927861	8.550746301	8.747703701	6.899543713	7.060883736	6.831505741
ASCRP3009724	hsa_circRNA_102144	hsa_circ_0007272	USP32	5.34476371066667	5.335676633	-1.00631856067733	0.935697691271259	0.969203503335274	5.34476371066667	5.309551016	-1.02470788325706	0.756377769362884	0.886803400104982	5.477125613	5.31194785	5.245217669	5.269010195	5.413470861	5.324548843	5.259340695	5.301106913	5.36820544
ASCRP3009725	hsa_circRNA_000303	hsa_circ_0000303	SPI1	5.81618613766667	5.91676919333333	1.0722067002375	0.665043466704031	0.812830903749372	5.81618613766667	5.69374304266667	-1.08857672495789	0.62229494961517	0.814341714511161	6.000277232	5.869129336	5.579151845	5.70714835	6.104713042	5.938446188	5.503753028	5.75996082	5.81751528
ASCRP3009726	hsa_circRNA_033040	hsa_circ_0033040	BTBD7	5.38653075966667	5.631664703	1.18520280295837	0.247580733635874	0.50395714712909	5.38653075966667	5.53893573333333	1.11142066771619	0.047528328917735	0.473751592106166	5.477125613	5.365026595	5.317440071	5.510721772	5.904385748	5.479886589	5.612270361	5.468265139	5.5362717
ASCRP3009727	hsa_circRNA_406443	NA	STX18	5.84411859066667	5.61359635133333	-1.17325957910663	0.0313614717003986	0.269285694114243	5.84411859066667	5.578080442	-1.20250104578092	0.039838081289464	0.473751592106166	5.787442479	6.019207158	5.725706135	5.626780665	5.793563824	5.420444565	5.550862376	5.64710725	5.5362717
ASCRP3009728	hsa_circRNA_017067	hsa_circ_0017067	B3GALNT2	5.73881505066667	5.65424411	-1.06037233839279	0.709728883811827	0.842436097244769	5.73881505066667	5.843437552	1.07521301111218	0.194825621834714	0.561112658566029	5.787442479	5.827557851	5.601444822	5.533678717	5.519150885	5.909902728	5.783280956	5.992178748	5.754852952
ASCRP3009730	hsa_circRNA_000393	hsa_circ_0000393	SCAF11	5.985032038	6.26715009233333	1.21597878147424	0.190553936033512	0.455583130085513	5.985032038	6.324018377	1.26486756516047	0.0469652347748091	0.473751592106166	5.951449828	6.054317436	5.94932885	6.155157739	6.134362545	6.511929993	6.257729459	6.538516478	6.175809194
ASCRP3009732	hsa_circRNA_008435	hsa_circ_0008435	CTDP1	8.92011230733333	9.00557729	1.0610296576352	0.556270659745311	0.736160928635617	8.92011230733333	9.025378693	1.07569299288803	0.673653017187321	0.842649169417733	9.311791992	8.644290994	8.804253936	9.19269157	8.947381744	8.876658556	8.989587799	8.91433041	9.17221787
ASCRP3009733	hsa_circRNA_405752	NA	SUGP2	7.34381503266667	7.11087613166667	-1.17522655581654	0.589039103392991	0.760287235374501	7.34381503266667	7.37906719666667	1.02473591765734	0.931298152656449	0.969833197630089	7.059983014	7.244380778	7.727081306	7.420137626	7.084636311	6.827854458	7.356520323	7.733685861	7.046995406
ASCRP3009734	hsa_circRNA_405482	NA	SMG1P7	5.53348137566667	5.51966984766667	-1.0096193934792	0.778010923612837	0.881860197687088	5.53348137566667	5.53139999733333	-1.00144374271792	0.976893797913097	0.989328920294322	5.417568056	5.517720223	5.665155848	5.469252327	5.519150885	5.570606331	5.489162936	5.568765356	5.5362717
ASCRP3009737	hsa_circRNA_000350	hsa_circ_0000350	AMOTL1	7.131643017	7.52692193533333	1.31519700457985	0.0607029481667093	0.315545373075431	7.131643017	7.352544954	1.16546197655351	0.127742665845435	0.521115416866638	7.274009614	7.053921366	7.066998071	7.503234853	7.635139667	7.442391286	7.383599159	7.447596615	7.226439088
ASCRP3009739	hsa_circRNA_103542	hsa_circ_0068464	EIF4A2	8.11959514766667	6.07938295766667	-4.11306020651098	0.0228734638521107	0.260720078043276	8.11959514766667	6.94913966133333	-2.25082748636546	0.0890836669533165	0.500184277056035	7.683098016	8.439805223	8.235882204	6.088322934	5.793563824	6.356262115	7.250632225	6.785846648	6.810940111
ASCRP3009740	hsa_circRNA_007010	hsa_circ_0007010	BMS1P5	6.43584967533333	6.283746539	-1.11118816316703	0.578464168436631	0.752643671347675	6.43584967533333	6.07258551433333	-1.28633299259429	0.127483520836675	0.521115416866638	6.207843967	6.640018635	6.459686424	6.511690452	6.328334946	6.011214219	5.950389729	5.992178748	6.275188066
ASCRP3009741	hsa_circRNA_005133	hsa_circ_0005133	DDR1	15.2637573033333	14.6752643033333	-1.50367522852561	0.241557759165783	0.500080427791331	15.2637573033333	15.1610948133333	-1.0737532439931	0.48503488677271	0.740575771509653	15.46865115	15.16131038	15.16131038	15.48685845	14.59739325	13.94154121	15.23548292	14.94774085	15.30006067
ASCRP3009745	hsa_circRNA_004607	hsa_circ_0004607	DDAH1	5.85661732366667	5.773671788	-1.0591783480409	0.680379773783502	0.824654093516227	5.85661732366667	5.68262698166667	-1.12817458496184	0.265251238195979	0.604816930607742	5.635661244	6.019207158	5.914983569	5.882027848	5.868381185	5.570606331	5.550862376	5.619685078	5.877333491
ASCRP3009748	hsa_circRNA_401239	NA	KLHDC2	5.49772762566667	5.49843647666667	1.00049145879841	0.995073102578174	0.998125515406614	5.49772762566667	5.39498140033333	-1.07381556741736	0.517979525490718	0.756123014693737	5.511201137	5.566460827	5.415520913	5.70714835	5.519150885	5.269010195	5.418590539	5.230081962	5.5362717
ASCRP3009749	hsa_circRNA_006465	hsa_circ_0006465	FAM21C	6.28580375033333	5.861210992	-1.34219357702856	0.067274518157184	0.323722500333109	6.28580375033333	6.132036448	-1.11247067156734	0.308323201853182	0.625949876581042	6.184396891	6.331052654	6.341961706	5.915707945	5.977458134	5.690466897	6.091852522	5.95731852	6.346938302
ASCRP3009750	hsa_circRNA_104652	hsa_circ_0084984	PTDSS1	6.30462542066667	6.21233698833333	-1.06605984790759	0.737872431054811	0.858890242050412	6.30462542066667	6.28048419333333	-1.01687421158681	0.739977522469536	0.878127059928882	6.141085588	6.376618168	6.396172506	5.882027848	5.977458134	6.777524983	6.182493323	6.225718453	6.433240804
ASCRP3009751	hsa_circRNA_001019	hsa_circ_0001019	UGP2	6.54019678966667	7.00828243366667	1.38327274303446	0.099559044029291	0.360092388504867	6.54019678966667	6.85496444666667	1.24381132397163	0.22704858166229	0.582257274052374	6.751130434	6.422789083	6.446670852	7.062473029	7.210635188	6.751739084	6.997785531	7.082506522	6.484601287
ASCRP3009753	hsa_circRNA_021120	hsa_circ_0021120	NRIP3	5.978777025	6.352713268	1.29588369519944	0.0287716880994601	0.265227689772853	5.978777025	6.41442038566667	1.35251384349974	0.117309074655012	0.516110321707414	5.951449828	6.000277232	5.984604015	6.446921434	6.274295266	6.336923104	6.596839183	6.549450871	6.096971103
ASCRP3009754	hsa_circRNA_405030	NA	METTL25	5.766559104	5.955500792	1.13992719727474	0.0128643381704916	0.240565037551812	5.766559104	6.014654418	1.1876381267307	0.117634783056907	0.516110321707414	5.787442479	5.613387072	5.898847761	6.017470331	5.793563824	6.055468221	5.854226568	5.992178748	6.197557938
ASCRP3009755	hsa_circRNA_003631	hsa_circ_0003631	WWC2	5.49227127833333	5.42795248133333	-1.04559112233919	0.609860936958323	0.775197128960703	5.49227127833333	5.394619561	-1.07003034998813	0.0925595525852096	0.501188862443254	5.542147568	5.566460827	5.36820544	5.325911908	5.446744399	5.511201137	5.385176901	5.519150885	5.279530897
ASCRP3009756	hsa_circRNA_005062	hsa_circ_0005062	KANK1	5.38078989266667	5.75293744333333	1.2942780191294	0.0115797644529826	0.240109073374265	5.38078989266667	5.39718933066667	1.01143207660322	0.398158975896647	0.685028373424882	5.385176901	5.416032971	5.341159806	5.725706135	5.868381185	5.66472501	5.385176901	5.418079388	5.388311703
ASCRP3009757	hsa_circRNA_104263	hsa_circ_0078619	MAP3K4	5.65304624566667	6.17644077866667	1.43733318950062	0.0465042177799967	0.29891686941673	5.65304624566667	6.108139722	1.37087162479124	0.0731293380748132	0.494890478450217	5.572444961	5.807541931	5.579151845	6.328062893	6.190045224	6.011214219	6.091852522	6.011722483	6.220844161
ASCRP3009760	hsa_circRNA_005712	hsa_circ_0005712	ARNTL2	5.29029960533333	5.19564737333333	-1.06780797720114	0.20936504102986	0.471772449267516	5.29029960533333	5.24435953566667	-1.0323556499797	0.58581018208335	0.796805700689598	5.24291055	5.28682846	5.341159806	5.188277818	5.254981968	5.143682334	5.278968014	5.301106913	5.15300368
ASCRP3009761	hsa_circRNA_102581	hsa_circ_0005188	DHX34	6.802369186	7.05542738033333	1.19173064472727	0.0360862975902932	0.279988286525282	6.802369186	6.97993364966667	1.13097298098632	0.26789611890919	0.604944945076056	6.699798447	6.837958659	6.869350452	7.051286824	7.03402178	7.080973537	7.053180888	7.060883736	6.825736325
ASCRP3009763	hsa_circRNA_104845	hsa_circ_0087731	TGFBR1	5.66710873233333	5.69167431766667	1.01717336155591	0.927949192917781	0.965245231908187	5.66710873233333	6.10918591133333	1.35855896062704	0.132785973724972	0.5226230788198	5.448062211	5.827557851	5.725706135	5.948621164	5.673590502	5.452811287	6.242895415	6.150857241	5.933805078
ASCRP3009764	hsa_circRNA_104904	hsa_circ_0003250	MRRF	7.03608685333333	6.95109320433333	-1.06068307204253	0.097811377575223	0.357953319844057	7.03608685333333	7.16152868666667	1.09084175783402	0.119138743058732	0.516110321707414	7.069929527	6.938009057	7.100321976	7.008011358	6.887057976	6.958210279	7.149434315	7.158765718	7.176386027
ASCRP3009765	hsa_circRNA_030885	hsa_circ_0030885	CARKD	5.71068589866667	5.52650361266667	-1.13617281231944	0.00778771254891251	0.239344103791601	5.71068589866667	5.59664160866667	-1.08225786877886	0.127951854558334	0.521115416866638	5.605266651	5.721983727	5.804807318	5.388833509	5.558597781	5.632079548	5.550862376	5.519150885	5.719911565
ASCRP3009766	hsa_circRNA_000466	hsa_circ_0001745	LINC-PINT	5.561443977	5.52526914533333	-1.02539149148094	0.511334940066509	0.702887434520841	5.561443977	5.62191454533333	1.04280584060349	0.695071733498944	0.852983749314993	5.542147568	5.540739541	5.601444822	5.469252327	5.595353972	5.511201137	5.807541931	5.64710725	5.411094455
ASCRP3009767	hsa_circRNA_100920	hsa_circ_0023919	PICALM	6.67597440433333	6.95269194533333	1.21143545552077	0.383021238692755	0.612244139240696	6.67597440433333	6.62583844733333	-1.0353624899531	0.614579156019011	0.810203232100074	6.727446459	6.588872382	6.711604372	6.51925875	7.210635188	7.128181898	6.509892623	6.646728022	6.720894697
ASCRP3009769	hsa_circRNA_103409	hsa_circ_0004113	SLC25A26	5.76676774466667	5.560179503	-1.1539560209312	0.367291052383534	0.598983122430058	5.76676774466667	5.637443346	-1.09378137316339	0.227900774812174	0.582257274052374	5.726119144	5.869129336	5.705054754	5.307538968	5.519150885	5.853848656	5.703377687	5.594449432	5.614502919
ASCRP3009770	hsa_circRNA_057725	hsa_circ_0057725	CLK1	5.612286276	5.778011214	1.12172959291614	0.0304502491286161	0.267305484816585	5.612286276	5.53574541066667	-1.05448667549255	0.571439954641271	0.789476244294943	5.665801863	5.613387072	5.557669893	5.782089741	5.832032336	5.719911565	5.436180957	5.75996082	5.411094455
ASCRP3009772	hsa_circRNA_071736	hsa_circ_0071736	NDUFS6	5.38013506533333	5.47296455533333	1.06645973007976	0.427802626322336	0.64634100728198	5.38013506533333	5.36464660166667	-1.0107936202446	0.889334906741357	0.950950205543465	5.511201137	5.238285214	5.390918845	5.429095447	5.478597082	5.511201137	5.418590539	5.418079388	5.257269878
ASCRP3009773	hsa_circRNA_000676	hsa_circ_0001234	L3MBTL2	7.46117692466667	7.734385733	1.20849274181792	0.0487195225900819	0.30324574667697	7.46117692466667	7.707046859	1.18580758852349	0.395745992542719	0.683925894583019	7.425773345	7.431512496	7.526244933	7.594235907	7.816536031	7.792385261	8.118464725	7.54304618	7.459629672
ASCRP3009775	hsa_circRNA_001486	hsa_circ_0000772	DUSP3	6.244241018	5.97689921166667	-1.20358814884946	0.553724860292186	0.734743941683457	6.244241018	6.58775363766667	1.26884216534836	0.631167556634853	0.819248413400331	5.787442479	6.268919479	6.676361096	6.244816643	5.832032336	5.853848656	7.221287931	6.549450871	5.992522111
ASCRP3009776	hsa_circRNA_404126	NA	VLDLR-AS1	5.66005545766667	5.409147261	-1.18995597316523	0.215650606400859	0.477081276697188	5.66005545766667	5.72620985466667	1.04692231744385	0.541369733529206	0.770441144988982	5.787442479	5.591279072	5.601444822	5.307538968	5.595353972	5.324548843	5.688502346	5.804807318	5.6853199
ASCRP3009777	hsa_circRNA_001572	hsa_circ_0001572	PRPF4B	5.976469353	6.86788372033333	1.8549938031386	0.00308832850080448	0.215237042877508	5.976469353	5.99093425566667	1.01007673831886	0.911344521600938	0.959824614589128	5.977111167	6.019207158	5.933089734	6.956715268	6.906065412	6.740870481	6.132805835	6.120085367	5.719911565
ASCRP3009779	hsa_circRNA_053651	hsa_circ_0053651	BIRC6	5.342949027	5.25531342333333	-1.06262724176158	0.525635436909162	0.713674325818378	5.342949027	5.22752888566667	-1.08329047520857	0.167222108701329	0.545341477174619	5.298332149	5.389355126	5.341159806	5.429095447	5.254981968	5.081862855	5.171014288	5.186478146	5.325094223
ASCRP3009780	hsa_circRNA_102244	hsa_circ_0004063	TBCD	5.895130831	6.046010391	1.11024614347344	0.171962824852678	0.436940008553057	5.895130831	5.919550841	1.01707072872192	0.718176053241833	0.865840078027995	5.787442479	5.948621164	5.94932885	5.932374035	5.977458134	6.228199004	5.925684088	5.94165054	5.891317895
ASCRP3009782	hsa_circRNA_079080	hsa_circ_0079080	SUN1	5.70997835933333	5.679168483	-1.02158544554997	0.670955521797965	0.817394559393525	5.70997835933333	5.58720307233333	-1.08882740726073	0.474820003005942	0.733472817037057	5.542147568	5.743473616	5.844313894	5.5921856	5.754852952	5.690466897	5.612270361	5.346879625	5.802459231
ASCRP3009783	hsa_circRNA_103239	hsa_circ_0001235	RANGAP1	7.63136563	6.89200965633333	-1.66943043033877	0.0471691123523309	0.299932005954313	7.63136563	7.280528475	-1.27530043331284	0.0590686050870667	0.47850374383222	7.404775407	7.578279675	7.911041808	6.814828574	7.022000294	6.839200101	7.003759402	7.104140162	7.733685861
ASCRP3009784	hsa_circRNA_404216	NA	NANS	6.80713995333333	6.15404382233333	-1.57253936369763	0.202733074529496	0.466278276776132	6.80713995333333	6.47957183	-1.25489627671181	0.221835591106821	0.580125934717033	6.610183137	7.071183971	6.740052752	5.70714835	5.977458134	6.777524983	6.385186741	6.380952365	6.672576384
ASCRP3009785	hsa_circRNA_101951	hsa_circ_0041506	ZZEF1	6.715694056	8.08923620466667	2.59105950597427	0.163229831183767	0.429425347124227	6.715694056	7.09006442833333	1.29627370539696	0.12672312982453	0.521115416866638	6.839963535	6.742339209	6.564779424	6.966171332	8.52770087	8.773836412	6.952537703	7.366088874	6.951566708
ASCRP3009786	hsa_circRNA_045871	hsa_circ_0045871	SYNGR2	7.76750403733333	7.995517589	1.17122118279854	0.10046919842641	0.360661504432113	7.76750403733333	7.76680541333333	-1.00048436652347	0.997674910838641	0.999023292748054	7.580965049	7.739288889	7.982258174	7.773797697	8.11704823	8.09570684	7.818114346	7.924618109	7.557683785
ASCRP3009787	hsa_circRNA_103590	hsa_circ_0002429	RGS12	6.524195851	6.42020503	-1.0747423348953	0.212683196910554	0.474645460259898	6.524195851	6.50335494966667	-1.01455065699036	0.916063682466979	0.961909186121877	6.699798447	6.389408845	6.483380261	6.539339261	6.400577816	6.320698013	6.33818419	6.607719762	6.564160897
ASCRP3009789	hsa_circRNA_104827	hsa_circ_0008577	PTPDC1	5.42320544366667	5.40351363066667	-1.01374290196386	0.919710152092028	0.960258101012511	5.42320544366667	5.318979052	-1.07491783867978	0.439033425106958	0.710271783911223	5.542147568	5.31194785	5.415520913	5.226875217	5.595353972	5.388311703	5.224538555	5.277841588	5.454557013
ASCRP3009790	hsa_circRNA_005899	hsa_circ_0005899	LYST	5.492327857	5.35917001266667	-1.09669157034114	0.226819809564981	0.487355402317885	5.492327857	5.35684966966667	-1.09845684159017	0.130506230598816	0.522232370852725	5.448062211	5.517720223	5.511201137	5.469252327	5.312498013	5.295759698	5.224538555	5.370849138	5.475161316
ASCRP3009791	hsa_circRNA_104269	hsa_circ_0078768	FAM120B	6.61827614466667	6.68893074433333	1.05019308375311	0.688109881829476	0.830002239709506	6.61827614466667	6.945302133	1.25442480119966	0.0594880640840917	0.47850374383222	6.699798447	6.531403084	6.623626903	7.001628715	6.657959366	6.407204152	6.965121999	7.023740784	6.847043616
ASCRP3009792	hsa_circRNA_405974	NA	ACVR1	8.322567942	10.0138914976667	3.22952850864876	0.0865131076630941	0.345490363462482	8.322567942	9.03645643133333	1.6402190395446	0.162789816792754	0.542836719906665	8.712310536	8.153018138	8.102375152	9.383254823	10.08929448	10.56912519	8.874263869	9.455467428	8.779637997
ASCRP3009794	hsa_circRNA_404415	NA	HPRT1	5.55029664033333	5.46599744366667	-1.06017262696624	0.0109628242661342	0.239344103791601	5.55029664033333	5.63126721766667	1.05772939181303	0.562709608319654	0.783725651856458	5.448062211	5.517720223	5.685107487	5.346879625	5.446744399	5.604368307	5.688502346	5.669027607	5.5362717
ASCRP3009795	hsa_circRNA_081069	hsa_circ_0081069	COL1A2	5.48983624466667	5.520277903	1.02132474031518	0.818263311988471	0.904371900211997	5.48983624466667	5.67172041966667	1.1343644102262	0.00125781044748827	0.371892622307366	5.417568056	5.540739541	5.511201137	5.610929165	5.345536237	5.604368307	5.612270361	5.717570998	5.6853199
ASCRP3009797	hsa_circRNA_044879	hsa_circ_0044879	VMP1	5.52261944766667	5.45626933766667	-1.04706435037544	0.596731952219767	0.765351584193596	5.52261944766667	5.71940869333333	1.14614474035129	0.187415680194671	0.557769166956941	5.477125613	5.365026595	5.725706135	5.469252327	5.446744399	5.452811287	5.595806029	5.75996082	5.802459231
ASCRP3009798	hsa_circRNA_048728	hsa_circ_0048728	PTPRS	8.50840838466667	7.818843286	-1.61279726640055	0.076209315082932	0.336815930472596	8.50840838466667	8.232800876	-1.21050371645554	0.215796427775746	0.574994051826751	8.728149095	8.136382561	8.660693498	7.927404391	7.83895507	7.690170397	8.294247141	8.169143635	8.235011852
