Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	experiment
MAPKAP1	-1.04154035727236	6.62339883208407	-8.39650724939962	3.08084437078781e-05	0.00241946043862938	2.92505490628711	GSE78201_6MO
TNIP1	-0.84203553303025	7.12541601394867	-7.76509825014606	5.41325409268805e-05	0.00349002095516085	2.33573716699723	GSE78201_6MO
PAPSS1	1.17092791601252	9.57788419252193	7.18895622396552	9.35333534014107e-05	0.00478930031509559	1.76068759314846	GSE78201_6MO
ZNF518B	-0.847988987588161	7.86594262741422	-7.08918725133024	0.00010317428361457	0.00501414474380958	1.65724932573712	GSE78201_6MO
PGK1	-1.74813317165628	9.62637931117779	-6.40268577903271	0.000208687408480494	0.00798254300046561	0.912517930549626	GSE78201_6MO
HERC5	-2.26839718158314	4.86010089236429	-5.85278168611374	0.000381819097683127	0.0117855319553195	0.271841365306308	GSE78201_6MO
LEF1	5.28325788498571	5.25168681022977	5.25237204628151	0.000772033980664336	0.0182891525946209	-0.475830680771922	GSE78201_6MO
AK3	-0.631696586139238	9.91156608264517	-4.83459894237338	0.00129763917089746	0.0256464186693195	-1.02702490426197	GSE78201_6MO
KIFC2	0.581243600568627	7.83922695662361	4.33784244192438	0.00248659089221445	0.0381555679228569	-1.71587643709346	GSE78201_6MO
SLC39A14	-0.45681128503545	6.63032348008715	-4.12492431290377	0.00332280935933933	0.0457038431363379	-2.0220075570101	GSE78201_6MO
BAD	0.355544404719174	4.40931153984326	3.62091952723604	0.000320439851077424	0.000658690857446611	-0.949661349324765	TCGA
ARF5	0.311239499259531	7.1975906922149	4.05163970243491	5.81121299489309e-05	0.000133714529893736	0.461076772300482	TCGA
FBXL3	-0.267205525964425	6.26226849251431	-4.11840140193308	4.39601511212183e-05	0.000102925769539725	0.72006333789024	TCGA
IFRD1	0.725879332305968	4.00195607228445	5.83926145674467	8.93074732675616e-09	3.5417220826199e-08	9.22860745086916	TCGA
COX10	-0.102040669841203	4.26635229926933	-2.46101452481829	0.0141577138909606	0.0221748196393946	-4.45390923937433	TCGA
CDKL3	0.316879585421826	-0.44121635832155	3.26134995320426	0.00117686933347357	0.00221517732276384	-1.50282927714909	TCGA
TRAPPC6A	0.393079663947676	5.86801508629974	3.64976650970377	0.000287266873924134	0.00059418171799874	-1.02502229179181	TCGA
CACNA2D2	0.542825034626952	4.40291195761071	5.62597047099463	2.92830048241612e-08	1.08884534594504e-07	7.97192657031264	TCGA
STARD3NL	0.356936014613583	6.64103645926304	3.53065475534611	0.000448962863570296	0.000903518445978708	-1.46851420874205	TCGA
SYT7	1.03874801230597	8.71589875955065	8.32229039046113	6.73198701805322e-16	6.50829422107538e-15	25.0226722981262	TCGA
TMSB10	0.658373484223899	9.01146227321317	5.11466034251221	4.33505264465427e-07	1.36968029776287e-06	5.22231440145177	TCGA
LSG1	-0.0971726926934098	5.70486669027628	-2.2061833791706	0.0277799795330137	0.0412184397228208	-5.19327287637315	TCGA
LETMD1	0.290816938264355	6.58824392024595	5.4697663228836	6.82492691888992e-08	2.41349230155906e-07	6.93246636481292	TCGA
LAMA3	-0.987165054187647	5.40592992657553	-5.87581536408067	7.25935011439603e-09	2.91275492498544e-08	9.11350691446136	TCGA
PHF21B	1.19733210150335	3.10228657144825	5.77138590587618	1.308413294596e-08	5.07092753505357e-08	9.04559091538366	TCGA
GATB	-0.157190748355014	4.45291418469161	-3.3181344165867	0.000965571000147045	0.00184380712707813	-2.05585220842594	TCGA
CDK17	0.273166044821755	5.6485984296418	3.06715296135891	0.00226639697765558	0.0040676541575289	-2.93410589675405	TCGA
CYB5R4	-0.272469135207959	3.99424905443022	-4.08612186488239	5.03353559576001e-05	0.000116915910035455	0.77439136211818	TCGA
ME1	-1.59796000002396	3.46228100574068	-13.4461344392043	7.03107141636406e-36	8.8089280459304e-34	70.6177475919825	TCGA
NAV3	-0.984372301248861	2.66252416639071	-7.21349413516954	1.79730100041772e-12	1.15960387194581e-11	17.5111507895732	TCGA
ATP1B3	-0.240136965666985	6.78295225474465	-3.95633465020416	8.59772440061448e-05	0.000192282076850172	0.0916078301017356	TCGA
ARHGAP10	-0.893595296133229	5.05169372580119	-9.01798051187944	3.10144349988184e-18	3.98738463785856e-17	30.3063172248332	TCGA
LLGL2	0.357445678695311	6.78402284848522	4.59560707792714	5.34603019105653e-06	1.44801585452884e-05	2.72864038000231	TCGA
ZNF532	-0.594709689329522	7.19306537217281	-5.1096158944078	4.44704839480189e-07	1.40181926036913e-06	5.15380500928933	TCGA
TIMM21	-0.258575033140231	4.51981500283078	-5.43759518006795	8.10407498038835e-08	2.83481004584638e-07	6.86513239663351	TCGA
MOCOS	-0.69182055055102	3.06689474554841	-7.96937663433149	9.11105093417335e-15	7.72018518770051e-14	22.6601101770838	TCGA
SEC31B	0.912503517788862	3.1307297580313	4.86097193353508	1.52262992528678e-06	4.46497497556033e-06	4.43823442243893	TCGA
RGS11	1.47142665601415	3.58760929119915	6.64490980665431	7.25657846179743e-11	3.78971800739893e-10	14.0577284629723	TCGA
STX7	-0.464881559065866	6.03003338697467	-9.95378577808339	1.37735025208182e-21	2.64236037422821e-20	37.921029036841	TCGA
CRYBG3	-0.838757034869897	3.95986528277799	-4.8474828815695	1.62534573860411e-06	4.75255893750446e-06	3.98010085721027	TCGA
CHRNA3	0.508077831575294	-0.625804621793542	2.58141925621267	0.0100948251213472	0.0162336951984154	-3.40237966126355	TCGA
IGSF9B	-0.806372785291886	3.93873530634792	-6.58224539934619	1.07452760501334e-10	5.49024133764201e-10	13.330789803897	TCGA
CCNT2	-0.172292068902767	5.65991175834112	-2.44850161529949	0.0146535402241302	0.0228755456925456	-4.63559796591373	TCGA
NKAIN1	1.7026180475129	3.77949619724181	3.80776341987418	0.000155858462224211	0.000336078363046868	0.0349478609096261	TCGA
B4GALT1	-0.384328043443472	7.68913615735421	-4.70983667333772	3.13636213787153e-06	8.79585526011571e-06	3.29024160630827	TCGA
IPO11	-0.294220358704186	4.73294435623815	-5.08384397814318	5.06433100798362e-07	1.58379664075453e-06	5.06563676203596	TCGA
HBQ1	1.81650679754937	-3.59657874222665	6.10802458352959	1.89831188207148e-09	8.20108138215116e-09	11.1734215735269	TCGA
PIR	-0.230451765297495	3.91601952086205	-2.82277493031538	0.00493175293623798	0.00835316078785072	-3.46882505112095	TCGA
SULT2B1	-0.511138509986003	4.74722027452014	-3.13737998289297	0.00179505499064232	0.00328166842988481	-2.69545893515164	TCGA
COQ9	-0.255416709713218	5.95294076134723	-4.43487028241268	1.11105489683722e-05	2.86226018115136e-05	2.03229261619487	TCGA
NDUFB2	0.275762566815281	5.96952760695205	3.11093048877465	0.00196081134952113	0.0035597873354163	-2.81872152242381	TCGA
EFHC1	0.27922171782151	4.48014374205265	3.37029168451191	0.00080307968905543	0.00155474809558855	-1.82976927980331	TCGA
SRRD	-0.113122125609782	4.1560609570867	-2.62918639728721	0.00879615583629954	0.0142874985260068	-4.0145004545035	TCGA
ARSA	0.237593611685711	6.63889895575126	2.3740188839286	0.0179348513474487	0.0275565141839538	-4.82717580972678	TCGA
KIAA0930	-0.277643019764046	6.74698867432728	-4.73394115659845	2.7985767742272e-06	7.89724790484064e-06	3.3562424235495	TCGA
PMM1	0.478529944576419	5.46605222525278	5.04533942791947	6.14344005710677e-07	1.89902208008955e-06	4.86953743154692	TCGA
ALKBH1	-0.124288316971762	4.02859474256834	-3.03475940169539	0.0025200423226165	0.00448746622727853	-2.86173088697859	TCGA
SIX4	0.728630614676613	4.74926235100832	7.36864030488731	6.28316752615319e-13	4.25743547936583e-12	18.428577002765	TCGA
EIF5	-0.324326907795623	7.73646326489485	-6.03594539229163	2.89195081686817e-09	1.21976544587796e-08	10.0521019792779	TCGA
SEC23A	-1.08215828824609	5.71442974542614	-12.0914388758999	4.85642149018138e-30	2.54816850668577e-28	57.2099880554658	TCGA
PCIF1	-0.31088711331266	5.96368596057498	-6.89333059422049	1.486051104984e-11	8.50220664817968e-11	15.1554839041793	TCGA
PGK1	-0.28006203089608	8.44231015281069	-4.07289262635737	5.31941315415041e-05	0.000122928203852172	0.62951951818058	TCGA
CDADC1	-0.423311550501595	3.55416463166889	-7.7531177486769	4.30838583250437e-14	3.37577289416009e-13	21.0970014741506	TCGA
VWA8	-0.432310334794983	5.135572945168	-5.06545159995238	5.55470117328285e-07	1.72703522424834e-06	4.93466885018984	TCGA
TANGO6	-0.410287931454195	4.14948372966077	-7.06782333525827	4.74413495458166e-12	2.90516154475579e-11	16.3978278969128	TCGA
CRISPLD2	-0.721775845082202	7.32606948500501	-5.08947746541341	4.92269844020168e-07	1.5418594757346e-06	5.0684441200725	TCGA
SYT17	0.725365711753531	5.15463100732191	7.16417132194908	2.50100872797555e-12	1.57473770061968e-11	17.0187740222364	TCGA
TMC5	1.51430905766557	6.56202841515796	8.13053228606754	2.8023685508713e-15	2.52810294398221e-14	23.6226942956195	TCGA
SLC39A14	-0.388277222275148	5.89381367895099	-4.89454622931993	1.29341468719921e-06	3.8340283750439e-06	4.09370023683102	TCGA
STX10	0.264720290436078	5.34315357040067	3.53282494866749	0.000445374609778373	0.000896530729369775	-1.40308063059489	TCGA
BBC3	0.31300197716492	2.93563848189642	2.67323617530451	0.00773339546193994	0.0126719110478712	-3.59193462496525	TCGA
NAPA	0.157210866535323	6.8108859940599	2.70307958669303	0.007080474309658	0.0116862566976719	-4.00063546260198	TCGA
RABAC1	0.324568036977365	4.00970633622549	2.47386720278584	0.0136639354470189	0.0214506839813959	-4.30380260548344	TCGA
MAST1	0.428438487742913	0.318222444909931	2.61309047672836	0.00921600380483744	0.0149240430909779	-3.4134860163566	TCGA
BUD31	0.185007992927761	5.31772982728192	3.19104350435884	0.00149772207578478	0.00277235514043201	-2.53170298959507	TCGA
ZKSCAN1	0.399044629699787	8.11524733987844	5.08782608474827	4.96381437222778e-07	1.55394474406458e-06	5.05226937390385	TCGA
FBXO24	0.258280619359861	-0.828946659309078	2.49396955648805	0.0129221926197317	0.0203905257659768	-3.61907581536289	TCGA
ZNF862	0.564862162591826	4.90871373462297	5.74883643069376	1.48418342385692e-08	5.70175346624383e-08	8.54897167475418	TCGA
AK1	-0.499044546883593	1.76561949618241	-4.66230680063526	3.92085960924692e-06	1.08185715158946e-05	3.55568238255303	TCGA
ELAVL2	2.08812450792028	1.3228221156187	6.38110192583142	3.71138466647604e-10	1.76484821591762e-09	12.6661524179554	TCGA
PPP3CB	-0.469676849431275	6.47480895015076	-10.2573015144729	1.00744678127109e-22	2.2127784580405e-21	40.5121453640097	TCGA
LIPA	-0.33709541419815	6.26169798767495	-4.0076748254921	6.96897275421583e-05	0.000158512499956024	0.283765527462176	TCGA
TLX1	0.831841960923899	-4.5012744895205	3.30617260689586	0.00100691069816361	0.00191434647755541	-1.06667642748911	TCGA
MAP3K8	-0.693444583783758	2.46815777658768	-5.46987520773422	6.82095008834721e-08	2.41278090419842e-07	7.31665206626785	TCGA
UBE2S	0.776942700298319	4.16191593040298	6.44959804128636	2.44204318764965e-10	1.18746163397871e-09	12.7053671132477	TCGA
PBLD	0.259976054725343	4.11474667979328	2.48824670509423	0.0131296311150629	0.0206992309746715	-4.3048057862362	TCGA
GIT1	0.181919549692346	6.57806776262513	3.52114318161035	0.000465011013334485	0.000934589167084761	-1.50175566696366	TCGA
PEX12	-0.139711338901171	4.08658136053988	-2.55285933054818	0.0109506864154793	0.0174977261594553	-4.20362850463203	TCGA
PPARGC1A	-2.24952150890023	2.31296668793399	-16.6088230057026	1.37857548117447e-50	1.20901069699001e-47	104.266355929642	TCGA
TMEM109	-0.24903188944301	7.49089919052789	-4.59760372555446	5.29693445328092e-06	1.43566801804378e-05	2.77204869207229	TCGA
ASIC1	0.578727117180112	3.9410220908813	5.35721092129929	1.24021474573321e-07	4.22864666706812e-07	6.66985404734456	TCGA
VDR	-0.297410955303974	2.77643245074601	-2.51940230814325	0.0120350773380063	0.0190987048670081	-4.05646596838212	TCGA
ADGRD1	-1.19403500858987	2.76771147084246	-7.20102705674734	1.95418197175445e-12	1.25226754954077e-11	17.3963993773231	TCGA
ACRBP	0.577682696883508	1.35903623683315	5.59243762468679	3.51750881702809e-08	1.29576877454158e-07	8.2077441490895	TCGA
TMEM14C	-0.463740463772796	7.18077076827008	-7.28774562318158	1.08925692262711e-12	7.20188287346021e-12	17.7418622381474	TCGA
ASF1A	-0.228126624101914	4.63765116246124	-3.99910963829687	7.21864162400973e-05	0.000163555050488266	0.33947469865233	TCGA
ASCC3	-0.344252354187689	5.87783892207656	-3.7685123484884	0.00018179700908075	0.000388124444008598	-0.618234367427823	TCGA
HBS1L	-0.228306174923063	5.78141307980644	-5.62041676671051	3.01876813072387e-08	1.12044846157883e-07	7.73069598353908	TCGA
ADGRG6	-1.71344450389372	3.33817473278281	-11.6606370878552	2.9535418522089e-28	1.2419036596377e-26	53.2113652384238	TCGA
NUDT12	-0.361470199354666	5.06831910849231	-3.34672849476004	0.000873052896345222	0.00168172944168915	-2.04868208959517	TCGA
THG1L	-0.169562014984956	4.36421117425382	-3.12623819969072	0.00186323910860805	0.00339570280176483	-2.65037406643189	TCGA
ARSB	-0.350612273677327	4.17569604557522	-4.51897875471745	7.59781909752262e-06	2.00744615621654e-05	2.53028607881254	TCGA
GNPDA1	-0.170166288276249	6.05583578406779	-3.39961697925583	0.000723283293785926	0.00141161536816144	-1.91059949738388	TCGA
TTC31	0.205701591579428	4.80604406509034	4.6990267407659	3.30027745353492e-06	9.22184947075598e-06	3.3039221461553	TCGA
SPR	0.322106791711059	6.35010273866905	4.04505328534974	5.97218968382531e-05	0.00013721284606663	0.433375176547814	TCGA
TCEANC2	-0.25980748379163	3.77942247641906	-5.10259427557773	4.60761059847947e-07	1.45019848572497e-06	5.30098739652287	TCGA
RHOU	0.315887702737129	7.36710587273	2.14211087217997	0.0326190029583887	0.0478547160142307	-5.33473097914931	TCGA
FBXO6	0.197337875290885	4.49164136548079	2.76317900444235	0.00591405527201638	0.00989005320482391	-3.67191244515952	TCGA
GALE	-0.249794681381051	4.97694765034721	-2.85770730566659	0.00442723277721246	0.00755648338398602	-3.52320322368978	TCGA
TSPAN1	1.24891303909182	10.2008741394148	8.3529488333114	5.34698049623306e-16	5.25622310110084e-15	25.316670075949	TCGA
RSRP1	0.828007417950084	6.51673150454552	5.4652367395582	6.99237246969427e-08	2.46915010592195e-07	6.92052719046726	TCGA
FBXL5	-0.354322507716932	7.55151158134328	-6.00572133183602	3.44601233537781e-09	1.44255504445171e-08	9.87328972738286	TCGA
PIGZ	0.413264735423839	3.76735351708969	4.36564108300984	1.51218952855409e-05	3.80464406384981e-05	2.07069305281341	TCGA
MAPKAP1	-0.0787814128239823	6.61128143499335	-2.16655447172528	0.0306936176005605	0.0451974378627586	-5.29221484981976	TCGA
OGFRL1	-0.809605280884165	4.9224034387082	-10.8094497278685	7.58125380113335e-25	2.16471242256547e-23	45.3709306831453	TCGA
IDE	-0.191869602907361	6.36257404781523	-2.83261204871799	0.00478464764893098	0.00812529790229247	-3.64803584678846	TCGA
GPAM	-0.262417085307852	4.46520882928949	-4.27496379710187	2.25031146595603e-05	5.50933682532565e-05	1.46253249474896	TCGA
NUP43	0.126731252673631	5.77047558683347	3.04549291072993	0.00243324874034738	0.00434298997441272	-3.0131290609521	TCGA
PCDHB10	0.743292833416062	2.27251789132497	3.49984159044525	0.000502918444584671	0.00100469128906778	-0.95190528795679	TCGA
SNX19	-0.246479891643014	7.14986342125428	-4.2797299191334	2.20417085299444e-05	5.40823535832648e-05	1.39504757623483	TCGA
HSPH1	-0.41995137095234	6.86071877249297	-4.8796616996676	1.39059837947867e-06	4.10131321240431e-06	4.03529005968602	TCGA
ETF1	-0.2410939146895	7.21196770913008	-5.22747526451626	2.43694600291844e-07	7.95132155828663e-07	5.72169699779381	TCGA
MTERF2	0.386424190063867	4.04339304065483	5.29067129210349	1.75674503411497e-07	5.8564527637425e-07	6.28465850267949	TCGA
DUSP4	-1.08694463764921	4.763260713407	-6.04199414978405	2.79201510376455e-09	1.1800468655429e-08	10.0626948379311	TCGA
TNFRSF10B	-0.239207469891423	5.41052546608063	-3.0710723099299	0.00223735278412034	0.00401846364590836	-2.93247344741122	TCGA
ABCC11	0.860904165673281	2.0119191219058	2.29542364212868	0.0220808614815848	0.0333754545452293	-4.31523131510609	TCGA
ECHDC2	0.439892319740919	7.23905488284936	4.65992153055675	3.96483343646889e-06	1.09320064974096e-05	3.01972851629818	TCGA
TRMT1L	-0.51250025014	4.66661480306761	-10.3738806038825	3.63859392299906e-23	8.54199927085707e-22	41.5644349144803	TCGA
MTERF4	0.202395456631954	6.05200562826022	3.43945234299615	0.000626676598038259	0.00123446860164946	-1.76962146197779	TCGA
FMOD	0.462475532062395	7.89520717018573	2.21912775670204	0.0268815743159783	0.0400014506667776	-5.15192980128469	TCGA
IFT81	-0.252876879312553	4.36735229637517	-4.50670637923823	8.03406115357243e-06	2.1136105173251e-05	2.46098373262507	TCGA
ACOT9	-0.260101804923488	5.51566341619462	-4.88402047023029	1.36143296795141e-06	4.02205822437619e-06	4.05857805959888	TCGA
PFDN5	0.844987531345434	0.764377080049118	5.57769580543774	3.81163740577184e-08	1.39782807849661e-07	8.18605007543945	TCGA
PFKFB2	0.309808928970211	4.99871937441899	3.33856217904637	0.000898597812496217	0.00172579132517262	-2.01419194735032	TCGA
OBSL1	0.263239692376524	7.29559440987791	3.25542581682784	0.00120122276757828	0.00225721045918673	-2.37332072370522	TCGA
PACSIN1	0.801187052686284	2.4221910490177	5.8586671390834	8.00151513067536e-09	3.19384274299194e-08	9.55783847502768	TCGA
RAB17	1.62422955501022	5.61873236134702	12.612758495127	3.01079092167691e-32	2.29605533766143e-30	62.3514433486605	TCGA
GOT2	-0.236129822967578	7.7815213176653	-2.82283540709485	0.00493083616577479	0.00835276027088616	-3.62512083353171	TCGA
CITED1	-0.595249379042647	-2.69719396132751	-2.51834604182118	0.0120708148618267	0.0191479928777142	-3.46323088470859	TCGA
NSRP1	-0.124031787803541	5.57149801383683	-3.17994115720271	0.00155522263714844	0.00287186397035772	-2.60218615655559	TCGA
KTN1	-0.172171981233582	8.2698392500761	-2.94154693355194	0.0034020560958511	0.00592368225910931	-3.26237373400947	TCGA
EPS15L1	-0.169169790365421	5.72180152597629	-5.28671836255379	1.79325342909463e-07	5.97329506305586e-07	6.00804565519588	TCGA
METTL16	-0.162306426110885	5.90190982922509	-3.15601302099784	0.00168614480303944	0.00309778331463687	-2.6900158116431	TCGA
GAD1	0.987286770993756	0.839187760537629	5.01127995968517	7.28059253135324e-07	2.22976091543914e-06	5.36965625328047	TCGA
ORMDL1	0.132764422280595	5.76107127020999	2.39978302493337	0.016733273170386	0.0258591728113278	-4.74590844199554	TCGA
APOE	1.61102325787397	6.61216557153267	8.21491283188621	1.50078456315104e-15	1.40661319590599e-14	24.236873812647	TCGA
RTN4IP1	-0.263226941726061	2.83740721861656	-4.5043014699212	8.12231600728409e-06	2.13362849673586e-05	2.72564897021207	TCGA
NDUFA10	0.21336548670399	7.11406229063592	4.29292408868783	2.08110129243854e-05	5.12881607156973e-05	1.43641028960154	TCGA
ZNF331	-0.38556358231014	5.72529803182183	-4.82266365398212	1.8320462291574e-06	5.31769825096797e-06	3.76233694581568	TCGA
ACSS2	-0.341952163357974	5.77485392793674	-6.52267367651258	1.55621461023245e-10	7.76399958733607e-10	12.8605060248382	TCGA
ZNF428	0.579175120610929	4.33253946493075	4.79364100289787	2.10593587632136e-06	6.06252771148269e-06	3.86956885492339	TCGA
AOC3	-1.08382539705312	6.40244342769899	-6.9851318859956	8.17314557213179e-12	4.84314099105377e-11	15.7571650684587	TCGA
NINJ1	-0.313312634616667	6.14553154605039	-4.50301827689614	8.16978577688623e-06	2.14563913943549e-05	2.32354631525451	TCGA
CKMT2	-1.27206268235166	2.20215160392965	-9.77291176424035	6.3813014541133e-21	1.13385845518963e-19	36.6658251122366	TCGA
ZRANB2	0.125433864413912	6.44150912955016	2.22590427973693	0.0264213606075985	0.0393404639267638	-5.16392447180611	TCGA
ANGPTL3	2.21357047700271	-0.962013718376956	5.80676286369387	1.07275700891431e-08	4.20808643944086e-08	9.52010317777726	TCGA
RFXAP	-0.179308607080876	3.08911272636643	-2.70183788750491	0.00710661860832154	0.0117231040270015	-3.62357376397687	TCGA
MACROD1	0.590579715309517	5.51007523184607	5.11367799255698	4.35664643287005e-07	1.37508752963441e-06	5.20555941138589	TCGA
FAM83F	-0.357464156366007	5.37957041706606	-2.64785736161255	0.0083306684877327	0.0135889395100813	-4.12759048519335	TCGA
MKRN1	0.195723402298275	7.76127522748953	4.47640521398642	9.21638018224646e-06	2.40558494637802e-05	2.23745972289298	TCGA
CATSPERB	0.870829708446758	1.53635003013175	7.04883961072234	5.37757049664084e-12	3.27346606632406e-11	16.7090576433204	TCGA
TTC9	0.192697320333523	4.50176523575212	2.25383889567975	0.0245955734164235	0.0368723382670143	-4.9402502505785	TCGA
BHLHE40	-0.674116492134809	7.29604232925091	-4.0015787199199	7.14581271394521e-05	0.000162084405139145	0.302992149079139	TCGA
REG4	0.909327150037189	2.07229751919559	2.75265005154062	0.00610493457727527	0.0101829081293012	-3.18549684500956	TCGA
PTGFRN	-0.352572939540522	6.83728766007907	-5.12383538348862	4.13830540051793e-07	1.30985205822077e-06	5.20052414474588	TCGA
LPIN1	-0.871663585023459	4.94924370573782	-11.2757916185681	1.07510569201996e-26	3.81507158572864e-25	49.5851785833586	TCGA
IL15RA	-0.251120836323076	3.09029697712478	-2.89154452384117	0.00398371409532024	0.00685522658196803	-3.11356828362012	TCGA
DSC3	-1.77328045469268	4.13566005788005	-8.2594391044263	1.07734317450882e-15	1.0229577978068e-14	24.5572601583146	TCGA
DAGLA	-0.463769055136092	3.36016480257381	-4.12158108447127	4.33755016358689e-05	0.00010169265019767	0.996987336123155	TCGA
FADS2	-1.714799141647	7.05029985705126	-6.75454196743757	3.62507338682008e-11	1.96730363900718e-10	14.3536375001345	TCGA
ETS1	-0.395689945368588	5.89945805291308	-3.28844941859539	0.00107118990961233	0.00202651305242222	-2.2746928701183	TCGA
KLB	1.33652978685716	0.537088545858854	5.71516169580693	1.79021583607797e-08	6.8177016238726e-08	8.94663823956667	TCGA
TMED7	-0.289731018434101	7.39492122434424	-3.31141737968461	0.000988586686170838	0.00188388442228862	-2.1710023069517	TCGA
EHF	-0.332265544348981	9.11589996372953	-3.86288105300367	0.000125274498808981	0.000273979390163283	-0.135111059693699	TCGA
REPS1	0.170376655558846	5.97371794014538	3.44332725428757	0.000617951607375192	0.00121863312485586	-1.75476788786888	TCGA
SMYD5	0.218599460340702	5.5022101572641	4.47488762463737	9.27977913530169e-06	2.41956101557091e-05	2.24115096852042	TCGA
MPHOSPH6	-0.241391788098492	3.89321996115568	-4.03342905989948	6.26667456117907e-05	0.000143522160533775	0.591350704607144	TCGA
TSGA10	0.666482202532389	3.50561285426274	6.34897218844013	4.51083902492786e-10	2.12118274791514e-09	12.1944257326661	TCGA
DRAM1	-0.541919714258118	4.26194003893339	-5.72499174497451	1.69503968381769e-08	6.46928729807695e-08	8.38662859811043	TCGA
TOR1B	0.521075887992123	5.92245767841231	6.92380441810396	1.21940924706237e-11	7.07222802807361e-11	15.3734480867209	TCGA
POLR1E	-0.159580275216517	5.11210514660975	-2.72053711608886	0.00672195796851754	0.0111304382923073	-3.90601231562756	TCGA
ALDH1B1	-0.381234718938654	6.49857439354908	-4.57036498082883	6.00563535345193e-06	1.6113896606137e-05	2.62108698247947	TCGA
ATAT1	0.655932810223521	4.69812957219542	7.8968726542697	1.53949268856317e-14	1.27543125709707e-13	22.0704381110464	TCGA
SLCO5A1	0.918747118240587	3.96168353895684	4.49017785513476	8.65967425199453e-06	2.26799233075915e-05	2.65658753234898	TCGA
THUMPD2	0.365970172668328	4.17904936050877	5.12378820365861	4.13929466191285e-07	1.30985205822077e-06	5.42950112790115	TCGA
KIF20B	-0.24396381500214	2.88282338654623	-2.44894778534556	0.0146356001383071	0.0228533509472383	-4.23605623364723	TCGA
HERC5	-0.27522802605749	3.99169669846355	-3.00555873154687	0.0027707335555075	0.0048941255351059	-2.96221967203116	TCGA
LEF1	0.640452896191178	3.80354878365026	3.59239778483994	0.000356747680056673	0.000728688739932762	-0.886356914641316	TCGA
PAPSS1	0.232733180088561	7.28932658149897	2.80047946580921	0.00528045697900544	0.00889469759750703	-3.72696769675198	TCGA
KIF21A	0.270570605650113	5.82961609382726	2.35034946231079	0.0191048692880391	0.0292079856299788	-4.85974755475797	TCGA
RBP5	-0.290052471706808	2.45411245400765	-2.70044701931421	0.00713600686426962	0.011763680488655	-3.52272293773806	TCGA
FAM222A	1.60580368511244	3.72344920644552	7.83031005918542	2.48375703530114e-14	2.00496836814118e-13	21.83867961794	TCGA
ESD	-0.422306053444302	6.79256681328082	-6.60672486384545	9.22092929307851e-11	4.76492297392332e-10	13.3780795819033	TCGA
CYP11A1	-2.08305104459573	-0.770144144206889	-11.001656705811	1.33003343201483e-25	4.16585471384646e-24	47.3335282979637	TCGA
UQCRC2	-0.12274429839371	7.77687244716449	-2.79346181342527	0.00539474743642295	0.00907227900621846	-3.71169102068203	TCGA
ZNF287	-0.218328234564173	3.65858931601853	-4.69857420888881	3.3073159863661e-06	9.23756549506485e-06	3.43533563110942	TCGA
SGSM2	0.259097612821189	6.782247307728	3.1759399286461	0.00157644042218169	0.00290885715412485	-2.63383939241435	TCGA
MINK1	-0.263751623462666	6.8317162458046	-3.73172986469949	0.000209752811575751	0.000443032000778784	-0.746939100150683	TCGA
NFIC	-0.241869099208785	8.27725413300814	-3.86701910938809	0.000123223592138412	0.000269782322445688	-0.176711196828951	TCGA
URB1	-0.331145557754845	6.21261591814481	-3.89988446805615	0.000108025779418703	0.000238421808323357	-0.130644148554282	TCGA
CAPN10	0.388827140536149	4.90347978849594	5.32165921300875	1.49446763353378e-07	5.02989956264467e-07	6.29110874009706	TCGA
ARHGEF19	-1.16341070457553	3.61467656491772	-10.0740510527018	4.91728017213808e-22	1.00289644441049e-20	39.0411465480745	TCGA
SH3BGRL3	0.286798599974414	6.56778554049964	3.653408282676	0.000283316171238032	0.000586701964995878	-1.03778213272124	TCGA
CNKSR1	0.358911238658639	5.39105049393016	4.67491839685452	3.6960390731504e-06	1.02484118654337e-05	3.14090805632775	TCGA
CREG1	-0.256199759399028	7.04422212428511	-4.8675640151193	1.47473769202563e-06	4.33488852829559e-06	3.98033068042917	TCGA
ARL8A	0.124715803513664	6.23525535533095	2.58781055567897	0.00991167598251968	0.0159684500345593	-4.29951786411272	TCGA
VPS54	0.265221158074854	6.49578364103794	3.76179831851504	0.00018662258790717	0.000397183590626491	-0.645359510102972	TCGA
ABCA12	-1.27590280280822	-1.43055745738391	-6.25221245782038	8.07747276918148e-10	3.6609527744559e-09	11.9174830591699	TCGA
PLK2	-0.675628247411394	4.49771285953548	-6.00114878145917	3.538394146564e-09	1.47870671652528e-08	9.87391156255233	TCGA
TNIP1	-0.142462787689763	7.26989363014451	-2.88923223761402	0.00401268327753851	0.00690024163608093	-3.4677618166273	TCGA
PLA2G7	1.53375515428186	5.92636659388797	6.63487080814196	7.72916218764163e-11	4.02795642359355e-10	13.6510520203559	TCGA
SLC22A3	-0.991002740085833	5.8707849124508	-4.04412601487404	5.99518998194922e-05	0.00013768975420571	0.430241040523544	TCGA
CCDC120	0.219425682456585	5.04771194209192	3.70499964997745	0.000232557064680348	0.000487758052638421	-0.769787369074292	TCGA
GNRH1	0.403547948461132	-0.0941196106279378	2.6030330226972	0.00948736150429829	0.0153331347307851	-3.40195853459346	TCGA
SLC25A37	0.713594654145815	7.40227126880503	8.72570143841516	3.0904541214024e-17	3.52972983279801e-16	28.0246096864892	TCGA
