Row.names	logFC	AveExpr	t	P.Value	adj.P.Val	B	circRNA	Alias	GeneSymbol
ASCRP3009891	-1.17176832266667	8.83015607688889	-4.80465257000037	0.00139727205135073	0.0208969466726403	-0.90060203752751	hsa_circRNA_104128	hsa_circ_0076917	GUSBP4
ASCRP3009892	-1.48438533166666	9.49245371288889	-5.80617769801879	0.000422294514928972	0.0109292508810663	0.346365500666235	hsa_circRNA_103870	hsa_circ_0072805	SMA4
ASCRP3009906	0.725816194999998	9.60476648188889	5.19072940832574	0.000866590801994239	0.0158934707801838	-0.402092118635861	hsa_circRNA_101457	hsa_circ_0004934	HERC2P3
ASCRP3009907	0.677715813333334	9.59613848211111	4.63705669549089	0.00173080225346862	0.0232289375338285	-1.12406420024752	hsa_circRNA_006703	hsa_circ_0006703	HERC2P9
ASCRP3009919	1.00938803166667	9.88732236488889	4.06377520042865	0.00371395738780195	0.0357992164481908	-1.92027153089651	hsa_circRNA_000809	hsa_circ_0000809	CYTH1
ASCRP3009924	-0.882242670999999	6.21229557377778	-6.13586713444716	0.000293231579332148	0.00920190821221703	0.724730814356808	hsa_circRNA_026457	hsa_circ_0026457	KRT5
ASCRP3009926	0.796577902666671	9.86858733477778	4.26899254159957	0.00281003896894801	0.0302288315546039	-1.629692749758	hsa_circRNA_104586	hsa_circ_0007279	NRG1
ASCRP3009935	0.436155519333335	5.99078527066667	3.72864208849725	0.00593459409863638	0.0467720796610623	-2.40734381918724	hsa_circRNA_009502	hsa_circ_0009502	ACOT7
ASCRP3009939	0.928729663666667	8.94834228266667	4.54498061780968	0.00195021856266101	0.0248690337752673	-1.24864713829295	hsa_circRNA_036188	hsa_circ_0036188	PKM
ASCRP3009947	1.59604213033333	5.811205963	12.7435785249279	1.51821477478866e-06	0.00105808725411521	5.89583603470011	hsa_circRNA_406683		PCDHA13
ASCRP3009954	-0.702114017999997	5.72794579811111	-5.30705308300045	0.000753522408528721	0.0148228188306749	-0.256317741623469	hsa_circRNA_090328	hsa_circ_0090328	KDM6A
ASCRP3009958	-0.661093302999999	5.76852355022222	-4.31156433741524	0.00265414152737088	0.0293587579245309	-1.57017786895535	hsa_circRNA_101723	hsa_circ_0038117	ABCC1
ASCRP3009986	-1.14342269066667	7.94936104088889	-4.83631774221497	0.00134250400570196	0.0204349634690079	-0.858861741736186	hsa_circRNA_102402	hsa_circ_0048232	DAZAP1
ASCRP3009990	-3.012362719	9.91318695266667	-5.98561076393887	0.000345675435319459	0.00984400950285258	0.554191730898112	hsa_circRNA_405330		PDIA3
ASCRP3010008	-0.536877057666668	7.37489506588889	-4.30835643683856	0.00266555642135783	0.0293873830544501	-1.57465319376058	hsa_circRNA_004541	hsa_circ_0004541	SLC38A7
ASCRP3010016	-2.660152997	9.84350966322222	-6.19681249230882	0.000274518024230575	0.00883984278025651	0.793008858719253	hsa_circRNA_001026	hsa_circ_0000141	SMG5
ASCRP3010031	-0.701756362666668	7.33538245622222	-5.11185427697125	0.000953787386236953	0.0167630519641452	-0.502097914677328	hsa_circRNA_069574	hsa_circ_0069574	UCHL1
ASCRP3010033	1.083381555	8.35050413	3.70611154117994	0.00612810973465249	0.0477190476304903	-2.44061336314196	hsa_circRNA_104166	hsa_circ_0077527	BVES
ASCRP3010047	1.02914104166667	5.58392102955556	9.14801507713745	1.78794014400609e-05	0.00292997899021121	3.56259324505244	hsa_circRNA_104399	hsa_circ_0080576	CLIP2
ASCRP3010050	-0.941559176333337	6.03829206844444	-7.91544767145488	5.06562685517674e-05	0.00386135322077808	2.52306427132405	hsa_circRNA_102327	hsa_circ_0047253	LAMA3
ASCRP3010055	-2.36986241366667	12.0769454721111	-8.85345831774076	2.26789064817098e-05	0.00299861482770657	3.32750478751681	hsa_circRNA_103670	hsa_circ_0006168	CNOT6L
ASCRP3010058	-3.19626705700001	10.6490178498889	-6.32011437603871	0.000240560638639529	0.00837524132150748	0.929588977282775	hsa_circRNA_405872		PRKCE
ASCRP3010071	-0.855506002999999	8.22697158544444	-6.01176577218512	0.000335847653704508	0.00981097472214037	0.584104465701028	hsa_circRNA_102590	hsa_circ_0051899	RPL13A
ASCRP3010082	1.006458331	7.18378423633333	4.19046151553594	0.00312423916725148	0.0321552759017644	-1.74017311590686	hsa_circRNA_008794	hsa_circ_0008794	FBXL3
ASCRP3010084	1.12848419566667	6.53965620288889	10.0171568795362	9.19016687614525e-06	0.00218659330616997	4.21232981810646	hsa_circRNA_025054	hsa_circ_0025054	CCND2
ASCRP3010108	1.40429499233333	6.49007664322222	10.5629594231863	6.20501043500171e-06	0.00195297699401006	4.58950693157448	hsa_circRNA_061260	hsa_circ_0061260	BAGE4
ASCRP3010116	0.778394497999998	6.77925393933333	6.92520513975893	0.000129090739930704	0.00607403917786772	1.57064321050433	hsa_circRNA_089652	hsa_circ_0089652	TPRN
ASCRP3010124	0.815441932333334	6.87961324822222	6.36540325227304	0.000229276365980039	0.0083161691556403	0.979236684068578	hsa_circRNA_101234	hsa_circ_0004865	SPATA13
ASCRP3010141	1.08484160333333	11.3084671577778	4.79872128655083	0.00140779931206384	0.0209675425141612	-0.908437500419856	hsa_circRNA_406207		ATXN10
ASCRP3010200	0.933110371999999	5.73311644477778	4.55901411299645	0.00191490787806061	0.0246487548367247	-1.22957640425526	hsa_circRNA_405443		NDE1
ASCRP3010210	-0.918109607666667	8.307452257	-6.76136874091846	0.000152169371445538	0.00665792178113952	1.40173860843497	hsa_circRNA_100146	hsa_circ_0011385	EIF3I
ASCRP3010221	1.07373287366667	5.50507634433333	9.38338106350043	1.48537708009365e-05	0.00280305238212719	3.74485282958264	hsa_circRNA_404091		RIMS2
ASCRP3010224	-0.823879068666666	6.69672828844444	-5.16777987970289	0.000891024852182412	0.016189440377549	-0.431092807792354	hsa_circRNA_100716	hsa_circ_0005418	CTBP2
ASCRP3010260	0.502279196666668	8.04982509366667	4.60471949341672	0.00180463990012326	0.0237902189465356	-1.16767166097672	hsa_circRNA_102085	hsa_circ_0003899	DHX8
ASCRP3010266	-1.03875288	6.34038834655556	-6.47084316364041	0.000205204886035091	0.00782455318306954	1.09375843627786	hsa_circRNA_103181	hsa_circ_0062603	SPECC1L
ASCRP3010285	0.451427162000002	6.85877399211111	3.75272840591443	0.00573492359515949	0.0460653179318532	-2.37184682922243	hsa_circRNA_022920	hsa_circ_0022920	FIBP
ASCRP3010287	-0.622850180666669	6.46110493655556	-4.17950320767315	0.00317102098190192	0.0325680544425442	-1.75566079315635	hsa_circRNA_102604	hsa_circ_0005598	RPS5
ASCRP3010298	0.847767748666667	6.23409221333333	5.38215742197902	0.00068916772369404	0.0141264905043755	-0.16327729992121	hsa_circRNA_103864	hsa_circ_0005730	CDK7
ASCRP3010303	0.511130920333334	6.04294277944444	4.0588862656544	0.00373899926119009	0.0358848150701566	-1.92726731126299	hsa_circRNA_001397	hsa_circ_0001397	ZCCHC4
ASCRP3010310	-1.16119591433333	9.58692339966667	-6.89041147671501	0.000133646928635251	0.00615091076742521	1.53505563995488	hsa_circRNA_100157	hsa_circ_0011462	AK2
ASCRP3010313	-0.466718789666667	5.50851379966667	-3.9571641027267	0.00430352000710751	0.0393295648312091	-2.07358021664673	hsa_circRNA_101042	hsa_circ_0025841	BICD1
ASCRP3010336	-0.959111568666668	6.194451645	-4.66002950247824	0.00168034643872578	0.0228344571067513	-1.09318117557975	hsa_circRNA_005855	hsa_circ_0005855	TPM4
ASCRP3010338	0.877113771666667	6.12143659922222	4.04633134019692	0.00380414498896224	0.0362825441420377	-1.94524803442066	hsa_circRNA_102171	hsa_circ_0004789	SMURF2
ASCRP3010363	-1.44191009933333	8.18785572666667	-4.79070992566001	0.00142215599864302	0.0210570522420786	-0.919029334544678	hsa_circRNA_103225	hsa_circ_0063331	DDX17
ASCRP3010364	-0.553100212666668	7.41379774944444	-3.84094209620793	0.00506288320940857	0.0429552621514778	-2.24247242370892	hsa_circRNA_102513	hsa_circ_0050486	GPI
ASCRP3010378	0.513424913333333	6.00757088411111	3.76425045817513	0.00564196161712721	0.045607804058252	-2.35489208440484	hsa_circRNA_079948	hsa_circ_0079948	GLI3
ASCRP3010383	-2.129293309	8.41170899188889	-8.86057667633832	2.25472034899565e-05	0.00299861482770657	3.33328011202739	hsa_circRNA_102231	hsa_circ_0046263	P4HB
ASCRP3010390	3.04523853866667	8.25049990677778	3.95179424871026	0.00433576604668996	0.0394621083647636	-2.081343575138	hsa_circRNA_102321	hsa_circ_0004864	CABLES1
ASCRP3010395	0.734951432666668	6.85781144055556	4.0955244532905	0.00355566841377114	0.0349280647150243	-1.87492210766729	hsa_circRNA_100165	hsa_circ_0004709	ZMYM4
ASCRP3010399	-0.585509606333332	5.71696890477778	-4.56658532391567	0.00189614651056155	0.0244718273856469	-1.21929990278978	hsa_circRNA_101749	hsa_circ_0038366	C16orf62
ASCRP3010417	1.06655999533333	7.81593242544444	4.7161201460833	0.00156375437663164	0.0219849444564768	-1.01811358359828	hsa_circRNA_103060	hsa_circ_0060262	RPN2
ASCRP3010419	-1.935850317	8.66150297	-6.24235293034099	0.000261395470076222	0.00876438351042507	0.843695118454241	hsa_circRNA_026074	hsa_circ_0026074	ARF3
ASCRP3010445	1.082267716	6.46403902466667	5.23346122791816	0.000823027407168766	0.0156535641554496	-0.348304844618435	hsa_circRNA_000881	hsa_circ_0000788	MSI2
ASCRP3010446	0.558739475666669	5.63680637577778	4.80794306863505	0.00139146889380928	0.0208969466726403	-0.896257467863383	hsa_circRNA_101242	hsa_circ_0029853	PAN3
ASCRP3010479	-0.946362814666667	7.77504696188889	-4.17630712147674	0.00318480743707945	0.0325927528863006	-1.76018117192536	hsa_circRNA_101683	hsa_circ_0007275	RNPS1
ASCRP3010487	-0.421575955666667	7.22493108744444	-3.76559165642706	0.00563124586600666	0.045607804058252	-2.35291959612591	hsa_circRNA_045361	hsa_circ_0045361	PRKCA
ASCRP3010519	-0.913027134333331	6.19065038311111	-6.337173250563	0.000236239701827816	0.00835988235859445	0.948322178751478	hsa_circRNA_003552	hsa_circ_0003552	MOCOS
ASCRP3010522	-0.648652710333334	5.93144554022222	-3.72876117957256	0.00593358875713178	0.0467720796610623	-2.40716813152349	hsa_circRNA_015270	hsa_circ_0015270	PRDX6
ASCRP3010534	-1.25829939333334	7.72333003477778	-5.78816420603501	0.000430965862459019	0.0110948124538592	0.325247522899446	hsa_circRNA_074712	hsa_circ_0074712	LARP1
ASCRP3010538	0.673385814333336	6.91508516566667	4.75953483334687	0.00147956154518365	0.0212921563368095	-0.96033898717384	hsa_circRNA_051640	hsa_circ_0051640	AP2S1
ASCRP3010580	-0.607688253000002	6.02912332255556	-4.58263332378418	0.00185703708827579	0.0241588144937425	-1.19754638790925	hsa_circRNA_102795	hsa_circ_0004029	UXS1
ASCRP3010582	1.00397678166667	6.307226327	5.70888324764262	0.00047153203372316	0.0116180253864567	0.231746764339423	hsa_circRNA_406655		CTC-228N24.3
ASCRP3010611	1.332074139	9.70751593088889	4.64037925745929	0.00172340390855298	0.0232289375338285	-1.11959262923979	hsa_circRNA_000930	hsa_circ_0000930	HKR1
ASCRP3010613	0.813812101000002	5.89100030955556	4.39641951560464	0.00237062685269833	0.0275032178380233	-1.45234942261314	hsa_circRNA_016476	hsa_circ_0016476	RRP15
ASCRP3010619	-1.60332218	6.40472438244444	-7.70428480165393	6.13467689039267e-05	0.00424510939145825	2.32937292617606	hsa_circRNA_018744	hsa_circ_0018744	DDIT4
ASCRP3010621	-0.874318879	6.50994742111111	-3.89695454037604	0.00468035911785297	0.0411037478963919	-2.16085050450173	hsa_circRNA_041597	hsa_circ_0041597	PSMB6
ASCRP3010625	-2.059727721	8.99630498266667	-7.42820382637748	7.93001905520307e-05	0.00483582474510102	2.06863605764812	hsa_circRNA_100989	hsa_circ_0000370	FLI1
ASCRP3010636	-0.638161484333335	6.63314678388889	-5.51166088836553	0.000591909647364258	0.012978117818726	-0.00482019643828213	hsa_circRNA_400433		GALNT2
ASCRP3010641	-3.08540578966667	9.65394537088889	-10.9603922089608	4.7135634938498e-06	0.00190985725693431	4.85044586990672	hsa_circRNA_100130	hsa_circ_0011245	PUM1
ASCRP3010645	-0.847517488000002	6.89996021333333	-4.97847035326423	0.00112391252697658	0.0185885048952909	-0.673361113323911	hsa_circRNA_103494	hsa_circ_0001348	MBNL1
ASCRP3010660	-1.56121203166666	6.82999785233333	-10.864526684334	5.03260523589463e-06	0.00190985725693431	4.78851924211606	hsa_circRNA_103436	hsa_circ_0006884	TIMMDC1
ASCRP3010662	-0.871963817666666	6.08442767988889	-6.6409164519938	0.000172053793544704	0.00705348262023392	1.27538091070174	hsa_circRNA_058192	hsa_circ_0058192	RPL37A
ASCRP3010667	-1.693553422	6.95584247122222	-6.91731172077705	0.00013010906919897	0.00607403917786772	1.56258294072202	hsa_circRNA_023610	hsa_circ_0023610	RPS3
ASCRP3010672	-1.55571713266667	6.18815158333333	-11.5360865380779	3.21416185357931e-06	0.00174225428918741	5.20936035979508	hsa_circRNA_405668		LAMA3
ASCRP3010681	-0.710494030999999	6.01113788255556	-5.76225026448613	0.000443786236178626	0.0113306625996363	0.294785560310144	hsa_circRNA_089630	hsa_circ_0089630	MAN1B1
ASCRP3010686	-0.816022070000001	7.33343364477778	-4.94084132115443	0.00117771652832554	0.0191700356147337	-0.722165316579241	hsa_circRNA_063575	hsa_circ_0063575	POLR3H
ASCRP3010696	-0.883089111333335	6.05940575688889	-7.394250384574	8.18855309342795e-05	0.00487037202059782	2.03596743618719	hsa_circRNA_104885	hsa_circ_0088128	SLC31A1
ASCRP3010698	0.482726003666665	5.43273285255556	3.70204115064356	0.00616378445387834	0.0478822013666329	-2.44663055125473	hsa_circRNA_404650		LPGAT1
ASCRP3010710	-0.623607962333329	6.987745051	-3.78033097283524	0.00551490865682965	0.0449463129371999	-2.33125765660801	hsa_circRNA_048164	hsa_circ_0048164	POLR2E
ASCRP3010729	-1.05201584466667	7.00554289366667	-7.80814351729972	5.58042529733205e-05	0.00405498111268119	2.42524788340213	hsa_circRNA_401327		MTA1
ASCRP3010730	-0.802179214333334	5.82662514966667	-4.17776113773318	0.00317852746480213	0.0325927528863006	-1.75812450412531	hsa_circRNA_087333	hsa_circ_0087333	TLE1
ASCRP3010738	1.060809668	8.25966774977778	4.43450129801587	0.00225421784905253	0.0269129961482591	-1.39981767439901	hsa_circRNA_101354	hsa_circ_0009104	TMX1
ASCRP3010743	-0.900431397666666	6.69008472911111	-7.30028331281672	8.95420159648636e-05	0.00496398551005212	1.94485454387911	hsa_circRNA_103437	hsa_circ_0008394	TIMMDC1
ASCRP3010756	0.762239190333334	5.99942493355556	6.066522780101	0.000316255438684174	0.00961928656321658	0.646417628108455	hsa_circRNA_069980	hsa_circ_0069980	MTHFD2L
ASCRP3010762	1.98992100333333	13.11349589	4.77379694255911	0.00145299187970615	0.0211783213188346	-0.941422114921794	hsa_circRNA_000735	hsa_circ_0000735	P2RX1
ASCRP3010769	-0.841833787333335	7.80082805044444	-5.29143916255758	0.000767712988771975	0.0150418342508405	-0.275766571754722	hsa_circRNA_103193	hsa_circ_0008044	EWSR1
ASCRP3010777	-0.647767093666667	6.20469269855556	-4.69271130495845	0.00161130542448635	0.0223316861174906	-1.04938412882382	hsa_circRNA_005422	hsa_circ_0005422	TTC7B
ASCRP3010781	-0.446292760333336	5.480959197	-3.95382051195885	0.00432356789025846	0.0394252821544409	-2.07841368430459	hsa_circRNA_039365	hsa_circ_0039365	CHD9
ASCRP3010783	-0.692907329000001	7.00827616788889	-4.2280917756693	0.00296918584095283	0.0312180455282078	-1.68712152129362	hsa_circRNA_101898	hsa_circ_0040786	KLHDC4
ASCRP3010785	-0.781374405000001	7.57279549922222	-4.78625656543655	0.00143020558700218	0.0210570522420786	-0.924921356501126	hsa_circRNA_103830	hsa_circ_0072389	HMGCS1
ASCRP3010787	0.538618997333335	7.45815447777778	3.88638725052751	0.00475008032277536	0.0414178138599814	-2.17621744182967	hsa_circRNA_067161	hsa_circ_0067161	TPRA1
ASCRP3010790	-1.37082994866666	7.64302543244444	-7.32164653622815	8.77339220297434e-05	0.00493988010308439	1.96565988344884	hsa_circRNA_407254		RXRA
ASCRP3010807	-2.24198066733333	9.17962054233333	-8.2126088464162	3.89555031367583e-05	0.00327662796642544	2.78754345677578	hsa_circRNA_089761	hsa_circ_0089761	JA760602
ASCRP3010813	-1.89959276566667	7.08630355511111	-6.12414754921663	0.000296989221350899	0.00926597179331301	0.711542345970704	hsa_circRNA_102910	hsa_circ_0058051	BARD1
ASCRP3010823	0.711929328666667	5.68574657366667	5.75569610633573	0.000447094916558364	0.0113306625996363	0.287065769079716	hsa_circRNA_406871		SHPRH
ASCRP3010829	-0.799901497333334	7.68104890311111	-4.4973178346056	0.00207552950594528	0.0256991641998834	-1.31363986731605	hsa_circRNA_406299		TMF1
ASCRP3010845	-1.78481718666667	13.5298692777778	-5.20875134878865	0.000847917477804983	0.0158172716265018	-0.37937401917443	hsa_circRNA_400029	hsa_circ_0092337	RPL13
ASCRP3010856	0.554942074333334	6.00634959611111	4.32105876988044	0.00262066587891886	0.0291893116217024	-1.55694112564576	hsa_circRNA_104234	hsa_circ_0078363	SCAF8
ASCRP3010868	0.548849430333334	6.05031213022222	4.70735350435245	0.00158138085252311	0.022073723859897	-1.02981468638558	hsa_circRNA_104235	hsa_circ_0001654	SCAF8
ASCRP3010894	-1.67324700033333	6.96020521277778	-4.38420287279403	0.00240933941791091	0.0277617440871992	-1.46924741572744	hsa_circRNA_000905	hsa_circ_0001166	SULF2
ASCRP3010896	-1.35827108266666	9.10217188711111	-4.41116342488219	0.00232480160943411	0.027352614361477	-1.43198533066842	hsa_circRNA_080968	hsa_circ_0080968	ADAM22
ASCRP3010938	-0.769644063999999	5.75976564233333	-5.03548150051485	0.00104744490252824	0.0177429165173057	-0.599828951683567	hsa_circRNA_100614	hsa_circ_0018652	PPA1
ASCRP3010956	-0.563665495333334	5.78544368711111	-4.30489865408671	0.00267792004317875	0.0294571204749663	-1.57947882521941	hsa_circRNA_043817	hsa_circ_0043817	STAT3
ASCRP3010958	-0.825187334333331	7.80771214811111	-6.268612724666	0.000254144651971767	0.00863582999503667	0.872793203352467	hsa_circRNA_005414	hsa_circ_0005414	CMTM7
ASCRP3010990	1.189082296	6.51861551955556	6.13563122821087	0.000293306698165368	0.00920190821221703	0.724465528249262	hsa_circRNA_004682	hsa_circ_0004682	CDR2
ASCRP3010996	0.734939020000001	6.04457787933333	4.40150489690627	0.0023547113679181	0.0274637764613286	-1.44532190130577	hsa_circRNA_104792	hsa_circ_0006459	GNAQ
ASCRP3011019	0.568728152666667	6.77224009211111	3.9874847833128	0.00412621810264065	0.0382694962238258	-2.02981867116915	hsa_circRNA_103342	hsa_circ_0065149	SETD2
ASCRP3011023	-2.07796234533334	8.87002801577778	-8.42839123469858	3.23462033746013e-05	0.00299861482770657	2.97387531820782	hsa_circRNA_400527		PLXDC2
ASCRP3011029	-0.883393731000001	7.03227930522222	-4.9894295972045	0.00110875193432393	0.018429459324018	-0.659187671448637	hsa_circRNA_051041	hsa_circ_0051041	FBL
ASCRP3011039	-1.77706001666667	8.42123793088889	-7.40469791718033	8.10801795536289e-05	0.00487037202059782	2.04603388729753	hsa_circRNA_101314	hsa_circ_0003643	HNRNPC
ASCRP3011056	1.307645755	7.27211532611111	5.12111144701093	0.000943072584592201	0.016669491318598	-0.490311994517884	hsa_circRNA_104484	hsa_circ_0082326	ZC3HC1
ASCRP3011057	-0.873294688666667	6.41578751111111	-6.33182823156859	0.000237584272272582	0.00835988235859445	0.942456777431667	hsa_circRNA_018722	hsa_circ_0018722	PSAP
ASCRP3011063	0.62250168	6.32675324333333	5.63317020690091	0.000514226335193353	0.0121779280400038	0.141602616583916	hsa_circRNA_103883	hsa_circ_0072904	MCCC2
ASCRP3011065	-1.240347083	6.00679075988889	-5.50337917524742	0.000597655723186579	0.0129873650136558	-0.0148790700696644	hsa_circRNA_103751	hsa_circ_0001450	LRBA
ASCRP3011085	-1.79700710266667	5.91441237133333	-13.6121239119088	9.20588976912431e-07	0.000898218664773459	6.34025459837324	hsa_circRNA_104258	hsa_circ_0078605	SLC22A3
ASCRP3011118	-1.276072564	6.42482424277778	-6.46743063589492	0.000205938681396231	0.00782455318306954	1.09007518696644	hsa_circRNA_005671	hsa_circ_0005671	ST13
ASCRP3011125	0.675976773666665	9.10477207511111	4.67242645426498	0.00165378561081266	0.0227587957753161	-1.07654886163151	hsa_circRNA_104760	hsa_circ_0003945	UBAP2
ASCRP3011134	-0.689668867666665	8.58651312477778	-5.00770045646248	0.00108397137038378	0.0181101175699221	-0.635598824065268	hsa_circRNA_006691	hsa_circ_0006691	WDR59
ASCRP3011166	-1.00040247766667	6.47914714044444	-5.20260487909143	0.000854236096009639	0.0158172716265018	-0.387116630470623	hsa_circRNA_100245	hsa_circ_0005354	FGGY
ASCRP3011196	-0.606253792333334	6.29303725788889	-4.51224599711631	0.00203536575525679	0.0253763726800433	-1.29324710391329	hsa_circRNA_101407	hsa_circ_0032683	NEK9
ASCRP3011205	0.900693157666669	6.01605607233333	4.7620544069226	0.00147482943408687	0.0212868502786769	-0.956994841609411	hsa_circRNA_100668	hsa_circ_0019607	MGEA5
ASCRP3011209	0.684212233666668	7.06647167111111	5.26715304022227	0.000790371109843627	0.0152705958787015	-0.306090302978009	hsa_circRNA_104761	hsa_circ_0001847	UBAP2
ASCRP3011234	-0.57372667	6.39686520955556	-3.86193304131097	0.00491573796161466	0.042109618341944	-2.21183562590865	hsa_circRNA_101806	hsa_circ_0000698	PHKB
ASCRP3011236	-2.89272609866667	10.9141361982222	-6.00134803264177	0.000339724715945402	0.00984400950285258	0.572201526916535	hsa_circRNA_001082	hsa_circ_0000792	MIR142
ASCRP3011252	0.957050956666668	12.4320878111111	3.71640937871815	0.0060388369234909	0.0472501458400166	-2.42539935670643	hsa_circRNA_103506	hsa_circ_0001360	PHC3
ASCRP3011266	0.555290034999999	5.87363098933333	3.95516095847831	0.00431551865287355	0.0393886955061621	-2.07647576274275	hsa_circRNA_002673	hsa_circ_0002673	ZMYM5
ASCRP3011287	-0.654679007666667	5.62558654211111	-3.75133356863478	0.00574628817075404	0.0460653179318532	-2.37390047367394	hsa_circRNA_102611	hsa_circ_0007334	MBOAT2
ASCRP3011288	1.08938374	14.1617260688889	3.77642191217757	0.00554550987051366	0.0450520731112421	-2.33699999628861	hsa_circRNA_405434		NMRAL1
ASCRP3011290	-0.708410774666668	6.41328235177778	-4.67949648251269	0.0016388428108529	0.0226489933505549	-1.06707384073472	hsa_circRNA_038975	hsa_circ_0038975	ALDOA
ASCRP3011303	0.521770422666664	6.44386070788889	3.68863237635589	0.00628288368111512	0.0483741753943784	-2.46646686978365	hsa_circRNA_405909		EXOC6B
ASCRP3011372	0.573462727999999	5.90033247055556	4.51183661475302	0.00203645585820169	0.0253763726800433	-1.29380589752571	hsa_circRNA_006536	hsa_circ_0006536	KCTD3
ASCRP3011373	0.656553144666669	5.91977356966667	4.51443978163558	0.00202953493742239	0.0253548942182206	-1.29025308924636	hsa_circRNA_100120	hsa_circ_0000038	PHACTR4
ASCRP3011389	-4.01992072666666	14.3327355955556	-8.42102774116908	3.25499765192789e-05	0.00299861482770657	2.96759409583383	hsa_circRNA_000167	hsa_circ_0000518	RPPH1
ASCRP3011408	0.748917331666667	5.60398517166667	5.44577689970099	0.000639358579169648	0.0135267128703915	-0.08512297909434	hsa_circRNA_103715	hsa_circ_0070612	PAPSS1
ASCRP3011412	-1.762592493	6.50541809066667	-11.7226736065486	2.84951612638544e-06	0.00163545463794957	5.32110214822708	hsa_circRNA_001523	hsa_circ_0001517	FBXL17
ASCRP3011415	-1.30687133366666	6.72950847877778	-5.23860977311269	0.000817942769825152	0.0156438732786086	-0.341842858033238	hsa_circRNA_102908	hsa_circ_0001098	BARD1
ASCRP3011446	0.910546425333332	5.64527985411111	4.84997664147812	0.00131960646086096	0.0201324293468876	-0.840904048337805	hsa_circRNA_401041		ATP2A2
ASCRP3011466	0.920999542000001	6.89399075266667	6.79294271182536	0.000147387932123277	0.00662702328906365	1.43455319110149	hsa_circRNA_100770	hsa_circ_0021506	ANO5
ASCRP3011470	0.669767432333333	6.29813946144444	4.05038947617244	0.00378295511676265	0.0362220736744388	-1.9394336994728	hsa_circRNA_102251	hsa_circ_0002225	TBCD
ASCRP3011491	1.37755982	9.72527648055556	4.95026523086341	0.00116398249737849	0.0190873566839023	-0.70992244351955	hsa_circRNA_007215	hsa_circ_0007215	RGS12
ASCRP3011493	-0.447098426333335	5.65091825611111	-3.93040856722567	0.00446678846912033	0.0402011371110616	-2.11230037124057	hsa_circRNA_024770	hsa_circ_0024770	STT3A
ASCRP3011566	-0.834779121	5.79401540466667	-5.94362839643339	0.000362120201575447	0.0100090844384466	0.505976046160709	hsa_circRNA_003963	hsa_circ_0003963	BARD1
ASCRP3011585	0.509287365	5.61094749366667	4.54801701029058	0.00194251890688991	0.0248541945428329	-1.24451833083367	hsa_circRNA_042806	hsa_circ_0042806	SSH2
ASCRP3011594	1.23706750566666	7.09478133288889	3.94954362208753	0.00434935827055617	0.0394621083647636	-2.08459854102996	hsa_circRNA_403293		ADCY2
ASCRP3011609	-0.618847029333333	6.60959211688889	-5.12660878214732	0.000936772045971316	0.0166486062887835	-0.483319112316815	hsa_circRNA_104745	hsa_circ_0005572	FOCAD
ASCRP3011611	-0.651123530666664	5.816056639	-3.79686209225818	0.00538748409554692	0.0440987267787343	-2.3069953248625	hsa_circRNA_000993	hsa_circ_0001887	STRBP
ASCRP3011635	1.304855553	5.84243295133333	8.04147228512481	4.52735307645265e-05	0.00362076917761873	2.63636482679022	hsa_circRNA_104398	hsa_circ_0002755	CLIP2
ASCRP3011640	0.515268208	6.39180492611111	4.25683801353104	0.00285634685093345	0.0304441393987172	-1.64673341581784	hsa_circRNA_051685	hsa_circ_0051685	MEIS3
ASCRP3011643	-0.662603176999999	5.79526824833333	-4.55396521609456	0.00192753108589897	0.0247715518950275	-1.23643414836272	hsa_circRNA_102982	hsa_circ_0059216	IDH3B
ASCRP3011644	-0.741434211000001	6.26765490188889	-4.1974937349162	0.00309461124796624	0.0319852986720409	-1.73024342320866	hsa_circRNA_103989	hsa_circ_0074665	G3BP1
ASCRP3011659	-1.15579182666667	6.80512974044444	-5.58239668585686	0.000545232811158056	0.0125764457174212	0.0806826135078715	hsa_circRNA_000482	hsa_circ_0001829	SLC45A4
ASCRP3011696	2.53037535466667	9.98269282511111	7.16079697904773	0.000102415693630356	0.00539756177623296	1.80767913279132	hsa_circRNA_000361	hsa_circ_0001275	PLCL2
ASCRP3011704	-0.444241098999999	7.57352490811111	-3.81309876820853	0.00526539550653245	0.0437924411257837	-2.28319931103795	hsa_circRNA_105052	hsa_circ_0092232	USP9Y
ASCRP3011708	-0.480383320000002	6.35309469422222	-3.70464101368528	0.00614097256003411	0.0477717486863773	-2.44278698368166	hsa_circRNA_005161	hsa_circ_0005161	TMCO3
ASCRP3011719	1.23325708966667	6.16027689022222	8.66985405786097	2.63911085940512e-05	0.00299861482770657	3.17689194955223	hsa_circRNA_104310	hsa_circ_0079385	ZDHHC4
ASCRP3011748	-1.07600257566667	7.49605647655556	-6.2219479908519	0.000267187496435696	0.00880725811730771	0.821019669840416	hsa_circRNA_101861	hsa_circ_0000714	AARS
ASCRP3011792	1.01183726833333	7.30074952222222	5.20042332735371	0.00085649113792277	0.0158272424861979	-0.389866067166944	hsa_circRNA_067718	hsa_circ_0067718	RNF13
ASCRP3011801	-0.655493249333333	5.847233401	-3.6841167081122	0.00632354432886524	0.0485817496194788	-2.47315207920958	hsa_circRNA_104390	hsa_circ_0008708	SBDSP1
