Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
ADGRB2	1.16245895439632	2.93360425506887	3.0585551360882	0.00814008445474153	0.0442769817982666	-2.85688488403656
RGS14	0.686473675093206	3.95625974284735	3.31024534592624	0.00488758288376864	0.0316140734327029	-2.85909258780047
SLU7	-0.492605007675317	5.81568802570704	-3.43481419493029	0.00379523736300063	0.0267025474980256	-2.86188777366452
MDH1B	0.914497806631214	2.18744981288583	3.1019799291296	0.00745559712770119	0.0420284812629038	-2.86206382526138
MXD3	0.74643766023338	4.47854913314701	3.26833487381441	0.00532156400366728	0.0332198930555552	-2.86281705228305
PRKCZ	0.461762737714865	5.53103670096037	3.43680261677156	0.00377994335686379	0.0266352372297796	-2.86522548021749
ZNF605	-0.512411402874775	5.40972623915767	-3.42823081867716	0.00384631699277636	0.0269667410468421	-2.86697742184765
TCF4	-0.997241758491495	2.80629552472394	-3.06736505501181	0.0079963776872286	0.043830672416136	-2.86761105290646
HMHA1	-0.662489267635974	4.45051064308297	-3.29929896024828	0.00499740880598157	0.0320762497214023	-2.87285726533539
RBM7	-0.685006509126185	4.49885495524533	-3.30563592558103	0.0049335333214482	0.0318156885183473	-2.87509741712555
LINC00176	1.50519707280071	1.74824338633177	3.00326967679656	0.00910181606754245	0.0477400517948693	-2.87581610064018
CGNL1	-0.57002517119836	4.14150837276326	-3.35401251000589	0.00447199148898256	0.0300008125854541	-2.87595112398879
SRRD	-0.70299357361575	4.1354664947878	-3.27204311257203	0.0052816660297205	0.0331041349715455	-2.87726359447221
FBXO15	1.12439628480809	1.4617267794643	3.03665983080957	0.00850836398922144	0.0456747573596066	-2.87764939131581
AP1G1	-0.436199187025883	7.77336897674415	-3.5014068165488	0.00331524414225929	0.0242422884029359	-2.87925503304893
CRKL	-0.472944766859773	6.93334799632636	-3.46492126497076	0.0035701592889832	0.0254266781010176	-2.88464250420594
KMT2C	-0.430682155933003	7.36760871269933	-3.48767651027284	0.0034089594639282	0.0246864350514207	-2.88847832472412
ERN1	-0.692618393191291	4.76609980519228	-3.38218163588352	0.00422336171257482	0.0288279562690038	-2.88934128704157
ADPRHL1	-0.540931877329719	4.54670625034988	-3.35243519203933	0.0044863377010734	0.0300352128624645	-2.88958902826571
ZNF320	-0.5185442147144	5.92349999470346	-3.42448730928814	0.0038756686915426	0.0271180188487474	-2.89421515084924
LOC146880	-0.687574209802848	3.58938336633706	-3.2261251506349	0.00579739013455762	0.0354032539618532	-2.89525601457924
KIF18B	0.819892837127416	5.19250834243194	3.30402321951405	0.00494971152894969	0.0318976329108111	-2.89589070216736
DERL1	-0.476719398204246	6.64426001060809	-3.45514496982838	0.00364174061940769	0.0258309939613503	-2.89901304549876
GPATCH11	0.655376369597462	4.29749766648699	3.25579988312988	0.00545866462554983	0.033833535697766	-2.90083140107377
RABGAP1L	0.635252792528806	4.40279469113761	3.32441943731093	0.00474893976623952	0.0310920730260788	-2.90188618020089
IPO8	-0.462904009022928	6.75088217987655	-3.45786336999739	0.00362169359612094	0.025714946082992	-2.902897146005
C19orf81	1.18077829892358	2.03344967119427	3.00949844470041	0.00898810116514599	0.0474941644813726	-2.90539496053844
UBR1	-0.510131615169615	5.87866844474328	-3.40732670273101	0.00401311418892233	0.027789012385883	-2.90592573277959
ZC3H12A	-0.620401498859766	3.49889572488711	-3.30679203418182	0.00492196800525941	0.0317669041140523	-2.90959240867959
DCP2	-0.48817121359407	6.27220365086115	-3.42030553394714	0.00390872179936687	0.027273632299286	-2.91347517286938
ZNF845	-0.764416176633458	3.29035854926251	-3.15186819204539	0.00673923082528742	0.0391937259168029	-2.91541726539375
LAMB2	0.551430426763007	7.26176713308107	3.4836001112988	0.00343729077824316	0.0248096642204079	-2.91827243492078
DIAPH1	-0.407015518759433	8.13802661101404	-3.48704673103115	0.00341332114156077	0.024687743165918	-2.91859876639762
RPL23AP53	-0.875875650977655	3.82100475503504	-3.18790335886732	0.00626460797431714	0.0374160147507161	-2.91965582677263
SNX33	0.745834790538237	3.79049506146736	3.28172509673649	0.0051788927559117	0.0327204229345606	-2.92614356248635
PSEN2	0.496647621962857	5.15009554598182	3.37138919814072	0.00431694456880144	0.0292236829810372	-2.92627236792545
CEP68	0.527015776698036	4.71927608568119	3.33577419765838	0.0046407083313013	0.0306509960772494	-2.92929139122029
FBXL6	0.812916235509441	4.06266724713997	3.24284829147095	0.0056040123861746	0.034519726627774	-2.93139656251261
EP300	-0.406589227513031	7.31830659925061	-3.46537265171637	0.00356688852677163	0.0254163578782011	-2.93298310821058
BOP1	0.480574947918114	6.15195893762098	3.42971465549932	0.0038347443438523	0.026926196822057	-2.93444009951223
FLNA	0.51313754190563	8.32459713622875	3.48732822527837	0.00341137089873417	0.0246864350514207	-2.9345329442007
MSMO1	-0.61774485043842	7.08665366805017	-3.45024587275092	0.00367815040737074	0.0260231006509313	-2.93525288030694
SND1	-0.41564251439714	8.70064560559871	-3.49044400235984	0.00338985872016392	0.0246201503715393	-2.93599922383399
FAM86JP	0.705374287327002	3.26438964619841	3.19687965912315	0.00615163200590255	0.0369635811946138	-2.93811088365042
STX1A	0.837723103544282	3.60805473522329	3.12280238796108	0.00714787154910255	0.0407786020134878	-2.93935677739397
LOC100130093	0.738561261132527	4.34751849109986	3.27970666567695	0.00520015265121057	0.0327698869872131	-2.93955827875373
PPM1F	-0.628978568289421	5.47958468145722	-3.35124078252422	0.00449723179345563	0.0300792799531606	-2.94171654212979
FHL3	1.0608802012784	2.05942374353663	3.00858665430149	0.00900465939782774	0.047517462336959	-2.94283806140387
RAP2A	-0.646055125225056	4.8564812937104	-3.28657965390317	0.00512811395996543	0.0325067905358645	-2.94549840757143
SEC24A	-0.559573219141883	6.17287385605067	-3.41108833160704	0.00398257459681947	0.0276579794797537	-2.94852215443858
POMGNT2	0.613234243054512	5.09392629274527	3.35028989363214	0.00450592363235988	0.0300797351764043	-2.94940115484683
ARRDC2	-0.75009138141125	3.77409560068641	-3.15862209494186	0.00664763931342297	0.0388889075790886	-2.94976268395168
TGDS	-0.712414562424812	3.74772534830455	-3.16780662878373	0.00652506139601835	0.0383945713952893	-2.95054048150274
ATG9A	0.495769357488353	6.6139859613415	3.43704069813381	0.0037781162875356	0.0266352372297796	-2.95138100876059
PRKCE	0.861443924522054	2.59137429882847	3.09647954637895	0.00753904830237483	0.0423108615908019	-2.95149005985889
TYW3	-0.472029388276748	5.99109781471617	-3.40712448087866	0.00401476258832157	0.027789012385883	-2.95387590297136
WASF1	0.711478942026019	4.38340302895854	3.22024636465195	0.00586693260906679	0.035697969368382	-2.95469074407431
POP5	0.551472727954692	5.04658863658918	3.332041199005	0.00467601634156686	0.0307776015022656	-2.95484881497974
BBX	-0.508968852974118	6.51220425155154	-3.42472707759545	0.0038737820423783	0.0271180188487474	-2.95560931375663
CNTROB	0.48461506531733	5.99731239828141	3.39605841702912	0.00410600680237998	0.0282341088747193	-2.95760439353456
PTPDC1	-0.654330182080032	4.70139735507005	-3.33006712803409	0.00469479597805134	0.0308243734050693	-2.95960745612663
CCDC144B	-0.684910095683858	2.01703579086505	-3.18670982902944	0.00627978398435781	0.0374191090336658	-2.95973807703734
PPP3CA	-0.394583269763288	9.54528354588595	-3.49048150528406	0.00338960061994671	0.0246201503715393	-2.96037902804134
PMS2	-0.544673000187834	5.60361001970532	-3.37993694944644	0.00424265732218007	0.0289172227450202	-2.96222643065394
UROS	0.479864457125716	5.51950220340421	3.37669827951521	0.00427065265984784	0.0290796222109307	-2.96245770713878
ZNF708	-0.635623205227129	4.21392116774173	-3.24314038873963	0.00560069232698998	0.0345145138454789	-2.96249773089782
PREB	0.554122164954381	6.68667670850272	3.42824802832918	0.00384618257218592	0.0269667410468421	-2.96659146534722
SDHAF3	0.584080920160609	4.20163029905635	3.27052510119089	0.00529796262297226	0.0331330319588515	-2.96907019339468
TFEB	0.849328496697519	3.41006383064166	3.13805753205048	0.00693042948198821	0.0399777866696265	-2.97143251546956
PPP1R12C	0.535577194828331	5.35271835645998	3.33765932303067	0.00462297934179507	0.0306105313235118	-2.97144169569209
B4GALT2	0.476621218339095	6.67958697247208	3.4232427655387	0.00388547633338546	0.0271635678834216	-2.97616888857169
DTNA	0.720722358845821	3.98068626756634	3.16762092889157	0.00652751744191702	0.0383945713952893	-2.97635453577507
TMEM2	-0.624109936925086	5.07366846795533	-3.32360235232606	0.00475682445995633	0.0311144936077406	-2.97727189150762
GPN1	0.47956769355469	5.38724726526658	3.35054760793138	0.00450356627511412	0.0300797351764043	-2.98753313918984
FRK	-0.85071519331823	2.82875495270502	-3.03842538683906	0.00847806822159165	0.045582276619517	-2.98905658286707
ALG14	-0.624137247084391	3.94384738135153	-3.21739574522601	0.00590095137568803	0.0358736704111544	-2.99000924829806
EMC9	0.683719977444684	4.53389246586613	3.27242020107162	0.00527762554202774	0.0330988591389037	-2.99246153614583
CPE	-0.562893115989803	6.77233719421002	-3.42025399061147	0.00390913095695161	0.027273632299286	-2.99303363780793
CUL5	-0.545667804241111	6.15981402499416	-3.38687781711493	0.00418327590551826	0.0286103261930347	-2.99420064684777
WNT10B	0.681283519684418	4.09675269645193	3.20634010074188	0.00603475043627506	0.0364732652743445	-2.99710655455881
TMEM42	0.846005977144335	2.72709294581093	3.1868316756176	0.00627823300671928	0.0374191090336658	-2.99712059822156
UMAD1	-0.696782993351629	4.53030070569918	-3.25785338366035	0.00543596632179653	0.0337378123317194	-3.0028424568276
RAB39B	-0.622978582625334	4.43360954980367	-3.23646741500015	0.00567702935388802	0.0348464203895493	-3.00429513373052
RMDN1	-0.543101197554415	5.61822322355608	-3.37244782166776	0.00430767419107043	0.0291876731913608	-3.00439471444248
TSPAN5	0.804584249832385	3.46562854691654	3.17113370742777	0.00648121271881561	0.0382350443352708	-3.00469709429615
RAB6A	-0.514848518436711	7.67488492730252	-3.43959309009322	0.00375858433518085	0.0265249209127179	-3.00471868897478
ITGB4	0.977145056848161	1.81142047982915	3.01706292863091	0.00885187999202016	0.0469230355807999	-3.00554780947153
KRTCAP3	0.620396783809148	5.58352566724403	3.34798290338392	0.00452708100189744	0.0301466240150383	-3.00715629074057
MGEA5	-0.418651471084919	7.84939995213261	-3.44181548783679	0.00374165998230203	0.0264322228218116	-3.0102377030683
UBA5	-0.467805300056439	6.16784572626677	-3.38008589530624	0.00424137424069311	0.0289172227450202	-3.01068685622031
FAM220A	0.546214461905359	4.73650109249711	3.29461073700124	0.00504519489043253	0.0321594800474147	-3.01297784059893
GPATCH2L	-0.486310529034815	5.86770454203901	-3.35726233842162	0.00444257747072129	0.0299144984901078	-3.01865657297309
B4GALNT4	0.513180699423598	6.05185241995278	3.39293085634104	0.00413216856706145	0.0283457112412979	-3.01984913807925
MRE11A	-0.532251729442867	4.97010898160683	-3.29751561047234	0.00501553275379697	0.0320762497214023	-3.0213012416674
PRKAR2A	-0.516451624513696	5.84190763930863	-3.34698687967586	0.00453624613418448	0.0301791918697021	-3.02791370313244
FAM58A	0.605004571744649	4.30292849205368	3.22199895284652	0.0058461143093409	0.0356023513068198	-3.02878363965183
FOXD4	-0.889209427721362	3.03218723295862	-3.00836745516264	0.0090086445571476	0.0475193228209162	-3.02888673170646
WNK3	-0.795132819376951	3.6430699437379	-3.1360813445523	0.00695822403363472	0.0400665050422087	-3.03507651856196
FZD3	-0.660551432984327	4.81396336969786	-3.24070061670587	0.00562848360752157	0.0346398779409532	-3.03913131870127
OGFR	0.492644056558897	5.72259069837076	3.35817849688522	0.00443432032398148	0.0298733158668226	-3.04466403642484
NR1D2	-0.479222198338122	6.21644724004152	-3.37591607685071	0.00427744170832586	0.0290852081234053	-3.04573807336268
ASB13	0.52068164705531	5.13639128069083	3.29719679832722	0.00501877969163653	0.0320762497214023	-3.04588917922675
ALDH1A3	-0.722500633872932	3.55602045463334	-3.27254463544678	0.00527629290799004	0.0330988591389037	-3.04727592651395
RPN2	-0.425030143880681	8.86437851960311	-3.4357560520811	0.00378798533436603	0.0266649704263748	-3.04953207893807
ZNF610	-0.811759029148991	3.32502310932637	-3.13491457554369	0.00697468610242047	0.040128173402462	-3.04984775906544
JAKMIP1	0.837442778291803	0.693890812224346	3.0071580698002	0.00903066306779394	0.0475455891025891	-3.05248157767568
KIAA0430	-0.425165350889504	6.20076049945143	-3.3760104083222	0.0042766223965453	0.0290852081234053	-3.05411008728335
GTF2A2	-0.550790227042057	5.45152912870664	-3.30932837339392	0.00489668989825712	0.0316289895650386	-3.05489609721083
TMA16	-0.502360082972849	5.01648363838968	-3.2800383682095	0.00519665291141727	0.032763624650719	-3.05765035408874
GLO1	-0.535896006243917	8.53613928421774	-3.4259694393838	0.00386402105925618	0.0270636655716578	-3.05918083701115
FAM118B	-0.655110892274283	4.17631467957523	-3.17088040307471	0.00648454080431813	0.0382385094259707	-3.06389263650941
UBE2T	0.559266002351788	6.11564918720242	3.31767290859847	0.00481443469440159	0.0313443737080219	-3.06857439224579
CLK1	-0.515896241334225	6.19231875850624	-3.35582733863863	0.0044555416878482	0.0299504450521428	-3.06959373785342
ZNF585B	-0.578521829226704	4.22266465294184	-3.19467011710003	0.00617925239373606	0.0370489597754214	-3.07186523777775
FGFR1	0.593362153903545	4.56337060919766	3.23150480742269	0.00573446990561177	0.0351217401769515	-3.07238537482418
NDRG3	-0.456136073312129	6.52956048804066	-3.36799562037028	0.00434679669805995	0.0293687687803062	-3.07239933944861
SAP18	-0.512245310455299	7.22800418541571	-3.39378510887142	0.00412500632550363	0.0283228780774737	-3.07359203800577
TK2	0.516423914839811	6.01892335465463	3.36083472283366	0.0044104668170158	0.0297269724787461	-3.07405378289365
GNB2	0.411046809360652	8.43990428854909	3.41829469873742	0.00392471587966546	0.0273378112596568	-3.07413916193837
SLC25A27	-0.88306836306451	3.49813928316651	-3.10550759633343	0.00740255698336189	0.0417970356260077	-3.0834235765896
SLC9B2	-0.645234443344106	4.06425568018426	-3.14556859109653	0.00682578757780089	0.0396149306852159	-3.08433876434265
TNPO3	-0.426165112133747	6.89889665872702	-3.37100813129939	0.00432028645048879	0.029225337828327	-3.08449306994905
CELSR2	0.616997062660483	5.97813389212941	3.35275498245832	0.00448342539687446	0.030030125365911	-3.08551973311258
HOMER1	-0.636464797631002	4.56751007648201	-3.23488077699089	0.00569533171135201	0.0349280299062784	-3.08578164148599
PGK1	-0.422922399370625	9.19556606249438	-3.42117508996538	0.00390182560772116	0.0272600254776794	-3.08615062861234
BMS1P20	-0.619569106210779	4.12929292010005	-3.14785161526606	0.00679429228050209	0.0394645986251312	-3.08700084657841
MC1R	0.735444219428613	4.0600053658437	3.19732206435099	0.00614611645540193	0.0369635811946138	-3.08861779666128
ALG10B	-0.620873366675474	5.75649663844456	-3.28953519778166	0.00509744200145302	0.0324006882935182	-3.08977881000647
GALK1	-0.875678105159061	3.88827561694001	-3.07299247153172	0.00790589705609194	0.0434610712661603	-3.09136870407285
SMAD4	-0.46861402313681	6.3662774165157	-3.34925380124482	0.00451541338325277	0.0301142674584812	-3.09181382242296
BRWD1-IT2	1.13513046724173	2.0115170312211	2.97344385929543	0.00966624113621206	0.049681582298308	-3.09210554256768
RPUSD1	0.587532546327896	5.53569920699188	3.31345450840682	0.00485584344430098	0.0315385647211762	-3.09264839448961
UFD1L	-0.470632136787976	5.98890770316699	-3.3219827768553	0.00477249161237779	0.0311731287340332	-3.09371728071576
ANKS6	0.612555419792963	4.72018138979642	3.2723430512876	0.00527845194839885	0.0330988591389037	-3.0939683331754
C1GALT1	0.761844748969654	3.79968473605313	3.14002980556877	0.00690279956077378	0.0398790308372322	-3.09425117660964
MTMR6	-0.523608812146992	5.73204977795635	-3.30238274252026	0.00496622256057807	0.0319772115654534	-3.09495362082795
FBXO38	-0.579133167784914	5.15085677490463	-3.26659411785784	0.00534039657949576	0.0333117944495945	-3.09689560009604
C22orf29	-0.450029617542133	6.14370427770781	-3.33540128722608	0.00464422345952589	0.0306509960772494	-3.0993892197771
UTP20	-0.491144400233181	6.11544295464	-3.3317737959427	0.00467855579366562	0.0307776015022656	-3.09956928729398
RBM39	-0.426036989932761	7.93701972901676	-3.39898898073808	0.00408164318451845	0.0281220176347661	-3.09982906505236
KLF5	0.94895523880616	2.73699675016464	2.96962003094236	0.00974104708013258	0.0499474784498382	-3.10183067293253
GALNS	0.626828794654499	4.65784095183031	3.27316795411332	0.00526962249488935	0.0330881066825815	-3.10404345041669
TMED10	-0.399081135765996	8.85233754424202	-3.40971777515631	0.00399367474461774	0.0277074838572385	-3.10418360870721
EIF2B5	-0.458486686545236	6.33182176828272	-3.34249030558045	0.00457785338084333	0.0304143858902506	-3.10684254018063
FAM122B	-0.626561094352295	5.90266399894714	-3.30068845556713	0.00498333278268357	0.0320403036792632	-3.1079377140925
ZNF711	0.848302971815161	3.02638674918862	3.05744864720393	0.0081583125746479	0.0443588375064254	-3.10950298375454
GPAA1	0.510745676110258	7.75045982959118	3.38987698352076	0.00415787470637831	0.0284645082941071	-3.10986770950556
MYO1C	0.471637129888515	8.9442216649102	3.4070481688519	0.00401538481722622	0.027789012385883	-3.11006013504259
ZNF829	-0.716272612999029	3.58141120314129	-3.07978330149151	0.00779805524867146	0.0430543992202074	-3.1120828622566
UBE4A	-0.468582504488686	6.93743950907211	-3.36576595221561	0.00436652245333529	0.0294651274082304	-3.11275314173646
BAMBI	0.803979422312252	3.04239169124517	3.20435178535395	0.00605913124881945	0.0365961035426533	-3.12158373225471
MMEL1	0.817429837892012	2.25389773578088	3.02262616012879	0.00875299653805871	0.046571748488767	-3.1235580632865
PGM3	-0.529057221167203	6.43029959957896	-3.33995631992414	0.00460146813624284	0.0305421900270505	-3.12408260285231
HELZ	-0.422393676991794	6.34437420116023	-3.33808934730177	0.00461894457761207	0.0306081651689256	-3.12554486391314
COMMD10	-0.509858059055558	5.04730081960245	-3.2458892617253	0.00556954350113928	0.0343529049194939	-3.12581904981492
SEC31A	-0.439039013638725	7.20104366598386	-3.37234598769316	0.00430856508723088	0.0291876731913608	-3.12763351215314
DNAL1	-0.539104966157875	5.36889791882695	-3.27464253357667	0.00525387575140704	0.0330313368520738	-3.12924763780399
TANC2	0.564128747063095	4.48592925392101	3.22170521767963	0.00584959834753014	0.0356080262411608	-3.13273822143745
SNX25	-0.582146280775496	4.33763223263778	-3.20907953440025	0.00600131881978626	0.0363454665965006	-3.13302927089232
ABCB6	0.547404955213882	6.43295902986551	3.32526369483957	0.00474080655227376	0.0310825813051332	-3.13625524599715
SRBD1	0.637529701632263	3.98059653323584	3.16888325126979	0.00651084014572161	0.0383611662639814	-3.13667534507776
CCNT2	-0.56129978443155	5.32682493280256	-3.27445776242281	0.00525584631677207	0.0330313368520738	-3.13945039749393
MID1IP1	-0.464059769626083	7.71844567688122	-3.37886940899847	0.00425186491639093	0.0289658297429132	-3.14063641050477
MAST1	0.789721436677609	3.29206399817983	3.01817242004325	0.00883207196021814	0.0468714598664753	-3.14091313493215
CISD2	-0.48407623958919	6.04316530675788	-3.29943233283106	0.00499605598314691	0.0320762497214023	-3.14461852949335
USP28	-0.559616568502137	4.76246925560232	-3.2087282848143	0.00600559511690288	0.0363454665965006	-3.14641649102832
LOC103611081	-0.719481621212092	3.52234084524405	-3.06167332210076	0.00808893183244546	0.0441536685940059	-3.14725449902037
TSPAN1	0.918468439000884	5.86022580644739	3.29423908646172	0.00504900246083964	0.0321594800474147	-3.14885908642434
MIS18A	0.726883733842352	4.41396074638874	3.13210981324316	0.00701441666608342	0.0402737207099572	-3.14885917330695
MRPS12	0.586385748275855	6.00609369914686	3.31116836846779	0.00487843283061057	0.0315922010708517	-3.1501259958372
PET117	-0.728529046650881	3.21822857603202	-3.03400006875503	0.00855420527055259	0.0458502773471954	-3.15680478573662
PDLIM7	0.652438546432395	4.44858455733001	3.16516809480113	0.00656004445448152	0.0385371537806005	-3.15737789384654
RNF185	-0.447406798219943	6.2025192328852	-3.2972554130959	0.00501818257328877	0.0320762497214023	-3.15826323312493
CYB561	-0.422097688361507	8.11354588487103	-3.37245725153916	0.00430759170299798	0.0291876731913608	-3.15919308220223
LIPH	-0.964257350569687	2.91559628836872	-2.96993694046471	0.00973482579205972	0.0499339299451534	-3.16043867614448
CLK3	0.500386608939698	5.69814607517258	3.3055179081581	0.00493471544966338	0.0318156885183473	-3.16325469379982
SLC25A37	0.50989179506389	5.85240833053886	3.29156060344008	0.00507652836880937	0.0322971836760731	-3.16617450810734
KIAA1161	0.610529409977741	4.67995771463678	3.10750955526207	0.00737262266567606	0.041678618894454	-3.18032323113006
RBM12	-0.450684472478897	7.21894235692964	-3.33721815512864	0.00462712231660596	0.0306105313235118	-3.18184654519407
GTF3A	-0.493636035984717	6.79320134285317	-3.33194093149799	0.0046769683928955	0.0307776015022656	-3.18215666706591
GJC1	0.717152013195397	3.68904493914768	3.02468395067678	0.0087166967038945	0.046435797026627	-3.1821752193219
SNX5	-0.456884964369983	6.41154846259997	-3.31104319561784	0.00487967268547058	0.0315922010708517	-3.1824176037582
RANGRF	-0.871193933982839	3.58323341249889	-3.00872249046832	0.00900219069341563	0.047517462336959	-3.1824367254827
ZFPM1	0.812303940048069	3.80854430806338	3.09097651217038	0.00762346324479189	0.042562048495933	-3.18280736883505
RAC1	-0.44805963374542	8.02949009352986	-3.35379515719304	0.00447396565884629	0.0300008125854541	-3.18365964677125
TONSL	0.580912028020578	5.79379076863475	3.24402938820342	0.00559059973760017	0.0344675419969057	-3.18407244163183
CORO1B	0.532446644473225	7.53395084577361	3.34778419702667	0.00452890796556195	0.0301466240150383	-3.18456194571758
ASPM	0.726236944864423	5.2341937387827	3.15533993633326	0.00669199449514126	0.0390165930615173	-3.18550281322036
KDM7A	-0.561617293838328	4.89514225606131	-3.18766175284041	0.00626767711171834	0.0374183273695739	-3.1879606110177
SETD1B	-0.459492733475098	6.26144009907122	-3.28156486571694	0.00518057728371878	0.0327204229345606	-3.19019694822951
KIAA0141	-0.463449173742863	6.59683460841292	-3.31173458874093	0.00487282825965382	0.0315771945558245	-3.19434105887624
PML	0.577077206651284	4.5419633163411	3.18298730399031	0.00632735136765603	0.0375816118695347	-3.19621971614509
TOR1AIP2	0.424319140136843	6.66101520302981	3.3130243783085	0.00486008558991748	0.0315385647211762	-3.19780042551929
C1QTNF6	0.698590754423643	2.60728475965461	3.07044177862812	0.00794678256942934	0.0436166445352786	-3.19896522928179
ZNF649	-0.693870999330615	3.88534277174819	-3.11163041796964	0.0073113816008299	0.0414564595850786	-3.1992381892002
PASK	0.479657659691106	6.19367030016268	3.2821904596165	0.00517400343164173	0.0327204229345606	-3.20304961794923
IMPA1	-0.706339380702128	5.39809429917686	-3.22876764816733	0.00576639835046854	0.0352623184954051	-3.2060765947757
LRPPRC	0.417944888011581	7.88818016207533	3.34678275049465	0.00453812675907647	0.0301791918697021	-3.20855954090729
SLC35E3	0.665627532402422	4.38237777193758	3.14353242668867	0.00685399927907776	0.0397287070800552	-3.21004115515572
ROBO1	0.82142954508009	4.12163664837166	3.08604085150239	0.00769996875641798	0.0427667054496591	-3.21077001778083
SDSL	0.586421669581643	5.37991060038714	3.25525668511564	0.00546468459741558	0.0338558079498855	-3.21171224976249
SLC25A23	0.490128203834701	7.25723311675078	3.33018376694695	0.00469368428636055	0.0308243734050693	-3.21304310944696
ZNF771	0.729149918927715	3.79152148895353	3.07403975325085	0.00788917018188163	0.0434200009379142	-3.21610638760751
SUFU	0.491860408436836	5.40910035874824	3.24775652501011	0.00554848292045699	0.0342381396312322	-3.21723554644654
KLF11	0.475137224560314	5.13161107928824	3.22462588099983	0.00581504741232674	0.0354712124424949	-3.21728368834572
C20orf96	-0.633671293809592	4.02308836618331	-3.08326441585124	0.00774333782937067	0.0428710513473728	-3.21871173476115
LRCH3	-0.679998932162463	4.27140248418453	-3.11940476218697	0.00719721183701584	0.0409935775635629	-3.22040864677668
PSEN1	-0.425349174342284	6.43810780746865	-3.29726295944422	0.00501810570253197	0.0320762497214023	-3.22064826567727
DDX39A	0.488724414012109	6.46558151564932	3.28166855216145	0.005179487153496	0.0327204229345606	-3.22310094314343
DST	0.750485566266842	4.94470413489886	3.1578675690436	0.00665781014502756	0.0389282231793096	-3.22363820796977
PBX2	0.45321962346896	5.81219195987045	3.25885555276382	0.00542492298944219	0.0336933183584926	-3.22533181625378
MRPS35	-0.451924468595327	7.54717435675275	-3.32452888369045	0.00474788462246929	0.0310920730260788	-3.22583087098306
USP9X	-0.409542115900808	7.38170937607557	-3.31851721007728	0.00480618921808015	0.0313342220850475	-3.22767048068228
SNX1	-0.417234942187694	7.20102655767191	-3.31030993300181	0.00488694206677226	0.0316140734327029	-3.227918474382
KIAA0040	0.671795331464065	3.65480802130548	3.03597817214574	0.00852008932518657	0.0457201101019242	-3.2296486606811
HIST1H1C	-0.760619397154017	4.77077497109817	-3.17600762283436	0.00641750461950044	0.0379877065979084	-3.23102476876988
LGMN	-0.551687385739217	6.24724278303824	-3.29411505027179	0.00505027385205602	0.0321594800474147	-3.23228445996936
IBA57	0.607520382053218	5.53597919030501	3.22411176105782	0.00582111462557895	0.0354810796225764	-3.23355288770107
EEF1E1	-0.57156119369117	4.11480795791425	-3.10756742964206	0.00737175908029663	0.041678618894454	-3.2347648077827
CTIF	0.627495737181413	4.16387913883756	3.1559879640685	0.00668321386354028	0.0389938031121674	-3.23506346799194
RLIM	-0.424148461091563	6.74207117228149	-3.29884629638068	0.00500200298118709	0.0320762497214023	-3.23511762717367
TBC1D10A	-0.71987545202945	4.19738673432912	-3.09503568836672	0.00756110687395946	0.0423835126980645	-3.23522162436227
MMADHC	-0.50879998227972	6.40701166448998	-3.2907370247946	0.00508502202596096	0.032336475526986	-3.23676328303215
ZFAND3	-0.418518671295794	7.03226874869672	-3.3132423322878	0.00485793556367066	0.0315385647211762	-3.23759840630756
HABP4	0.63702473931624	3.95034595243653	3.09038223440904	0.00763263497199611	0.0425621595240966	-3.24328456299573
DDX17	-0.423572976629325	8.94068975165253	-3.33950943637798	0.00460564532890177	0.0305553797569365	-3.24441970661404
FBXL19	0.61528310675426	4.7558623723918	3.17519930349409	0.00642802724382781	0.0380166897172402	-3.24949987902717
C6orf48	-0.641591166162732	6.81733880834534	-3.29613433760103	0.00502961543163577	0.0321158784907012	-3.25002010398712
SLC25A10	0.572460948948073	6.8645564113113	3.3015602271627	0.00497452163525473	0.031998398273432	-3.25034853634735
TRIQK	-0.623789116235957	5.35584531298317	-3.215852148234	0.0059194540614886	0.0359391745282372	-3.25125018559729
UTP23	-0.592930436880925	4.49272031663926	-3.11104616506482	0.00732003361675912	0.0414564595850786	-3.25276814533701
MIPEP	0.567393098430958	5.16901094535366	3.19435290416585	0.00618322780293738	0.0370568704066075	-3.25487809034661
PNPO	0.457150240279156	7.04427478700643	3.30211274681768	0.00496894526066575	0.0319772713453914	-3.25768470077273
CEBPG	-0.49503929684762	7.14775333596224	-3.29805771192371	0.00501001653256754	0.0320762497214023	-3.25810088758028
UBN2	-0.454784399423087	6.11304545813932	-3.23970450963545	0.00563986956579421	0.0346782462712711	-3.26040072843362
NIPAL3	-0.507689640427254	6.43557495311234	-3.25651746407394	0.00545072217202867	0.0337993225529529	-3.26300860105662
IARS	-0.449865614076815	9.12758853713843	-3.33328004725055	0.00466426927358168	0.0307396716603739	-3.26368030067316
MSH2	0.690687651983965	4.40108997765387	3.06907917710939	0.0079687094030815	0.043719792997166	-3.26413948875688
HDGFRP3	-0.638582521112298	4.42050104561928	-3.086676414164	0.00769007479883633	0.0427617210758515	-3.26818539122555
FNBP1	0.470758252685474	5.50945316517612	3.22576938446206	0.00580157525681274	0.0354083893189201	-3.26839105341476
PXDN	-0.802281140630156	1.83819559240769	-2.98659887613702	0.00941317480064213	0.0487862610767307	-3.2716401894339
